Macrotema,Tema,Frequência,Tabelas de Origem,Qtd Tabelas
exame auditivo,avaliacao de audicao,1,nhanes_questionnaire.auq_j,1
exame auditivo,avaliacao de campo visual,1,nhanes_examination.lux_j,1
exame auditivo,exame auditivo,2,nhanes_examination.aux_j; nhanes_examination.auxar_j,2
exame auditivo,exames auditivos,1,nhanes_examination.aux_j,1
exame auditivo,limiar auditivo,1,nhanes_examination.auxtym_j,1
exame auditivo,medidas de acuidade visual,1,nhanes_examination.lux_j,1
exame auditivo,perda auditiva,3,nhanes_examination.aux_j; nhanes_examination.auxtym_j; nhanes_questionnaire.auq_j,3
exame auditivo,resposta auditiva,1,nhanes_examination.auxwbr_j,1
exame auditivo,uso de aparelho auditivo,1,nhanes_questionnaire.auq_j,1
dados de exames,dados de exame,1,nhanes_examination.auxtym_j,1
dados de exames,dados de exames,2,nhanes_examination.dxxspn_j; nhanes_laboratory.vid_j,2
dados de exames,exame de mulheres,1,nhanes_examination.dxxfem_j,1
dados de exames,exames de sangue,2,nhanes_laboratory.hepe_j; nhanes_laboratory.pbcd_j,2
dados de exames,resultados de exames,9,nhanes_laboratory.ephpp_j; nhanes_laboratory.fetib_j; nhanes_laboratory.hepa_j; nhanes_laboratory.hepb_s_j; nhanes_laboratory.hepbd_j; nhanes_laboratory.hepc_j; nhanes_laboratory.ihgem_j; nhanes_laboratory.ssneon_j; nhanes_laboratory.ucpreg_j,9
dados de exames,status de exame,1,nhanes_examination.aux_j,1
consumo de alimentos,acesso a alimentos,2,nhanes_questionnaire.fsq_j; nhanes_questionnaire.inq_j,2
consumo de alimentos,consumo alimentar,10,nhanes_dietary.dr1iff_j; nhanes_dietary.dr1tot_j; nhanes_dietary.dr2iff_j; nhanes_dietary.dr2tot_j; nhanes_dietary.dsqtot_j; nhanes_questionnaire.cbq_j; nhanes_questionnaire.cbqpfa_j; nhanes_questionnaire.cbqpfc_j; nhanes_questionnaire.dbq_j,9
consumo de alimentos,consumo de alimentos,1,nhanes_questionnaire.dbq_j,1
consumo de alimentos,padroes de ingestao,1,nhanes_questionnaire.alq_j,1
consumo de alimentos,padroes de ingestao nutricional,1,nhanes_questionnaire.diq_j,1
avaliacao de saude,autoavaliacao de saude,1,nhanes_questionnaire.hoq_j,1
avaliacao de saude,avaliacao de saude,11,nhanes_examination.lux_j; nhanes_laboratory.fastqx_j; nhanes_questionnaire.acq_j; nhanes_questionnaire.deq_j; nhanes_questionnaire.duq_j; nhanes_questionnaire.hiq_j; nhanes_questionnaire.huq_j; nhanes_questionnaire.osq_j; nhanes_questionnaire.rxqasa_j; nhanes_questionnaire.slq_j; nhanes_questionnaire.vtq_j,11
avaliacao de saude,avaliacao de saude mental,3,nhanes_questionnaire.imq_j; nhanes_questionnaire.puqmec_j; nhanes_questionnaire.whqmec_j,3
vitamina c serica,carotenoides sericos,1,nhanes_laboratory.vitaec_j,1
vitamina c serica,ferritina serica,3,nhanes_laboratory.fertin_j; nhanes_laboratory.fetib_j; nhanes_laboratory.tfr_j,3
vitamina c serica,ferro serico,4,nhanes_laboratory.fertin_j; nhanes_laboratory.fetib_j; nhanes_laboratory.tfr_j,3
vitamina c serica,proteina c reativa,1,nhanes_laboratory.hscrp_j,1
vitamina c serica,proteina c-reativa,1,nhanes_laboratory.hscrp_j,1
vitamina c serica,transferrina serica,1,nhanes_laboratory.tfr_j,1
vitamina c serica,vitamina c serica,1,nhanes_laboratory.vic_j,1
vitamina c serica,vitamina d serica,1,nhanes_laboratory.vid_j,1
vitamina c serica,vitamina e serica,1,nhanes_laboratory.vid_j,1
vitamina c serica,vitaminas sericas,1,nhanes_laboratory.vitaec_j,1
avaliacao de sintomas depressivos,avaliacao de bem-estar,1,nhanes_questionnaire.heq_j,1
avaliacao de sintomas depressivos,avaliacao de depressao,2,nhanes_laboratory.fastqx_j; nhanes_questionnaire.dlq_j,2
avaliacao de sintomas depressivos,avaliacao de sintomas,7,nhanes_questionnaire.dlq_j; nhanes_questionnaire.dpq_j; nhanes_questionnaire.imq_j; nhanes_questionnaire.ocq_j; nhanes_questionnaire.ohq_j; nhanes_questionnaire.puqmec_j; nhanes_questionnaire.smqshs_j,7
avaliacao de sintomas depressivos,avaliacao de sintomas depressivos,1,nhanes_questionnaire.hsq_j,1
avaliacao de sintomas depressivos,avaliacao de sintomas psicologicos,1,nhanes_questionnaire.rhq_j,1
avaliacao de sintomas depressivos,avaliacao de sintomas respiratorios,1,nhanes_questionnaire.smqshs_j,1
avaliacao de sintomas depressivos,avaliacao sintomas depressivos,1,nhanes_questionnaire.mcq_j,1
composicao de nutrientes,composicao de macronutrientes,2,nhanes_dietary.dr2tot_j; nhanes_dietary.dsqtot_j,2
composicao de nutrientes,composicao de nutrientes,1,nhanes_dietary.ds1tot_j,1
composicao de nutrientes,composicao de refeicoes,1,nhanes_dietary.dr2iff_j,1
composicao de nutrientes,pesos dieteticos,1,nhanes_dietary.ds1tot_j,1
composicao de nutrientes,suplementos dieteticos,9,nhanes_dietary.ds1ids_j; nhanes_dietary.ds1tot_j; nhanes_dietary.ds2ids_j; nhanes_dietary.ds2tot_j; nhanes_dietary.dsqids_j; nhanes_dietary.dsqtot_j,6
duracao do sono,duracao de prescricao,1,nhanes_questionnaire.rxqasa_j,1
duracao do sono,duracao do sono,2,nhanes_questionnaire.slq_j,1
duracao do sono,duracao do tratamento,2,nhanes_questionnaire.rxq_rx_j,1
duracao do sono,horarios de sono,3,nhanes_questionnaire.slq_j,1
duracao do sono,padroes de sono,1,nhanes_questionnaire.slq_j,1
duracao do sono,qualidade do sono,1,nhanes_questionnaire.slq_j,1
duracao do sono,tempo de jejum,1,nhanes_laboratory.fastqx_j,1
duracao do sono,tempo de trabalho,1,nhanes_questionnaire.ocq_j,1
duracao do sono,tempo de uso de medicamentos,1,nhanes_questionnaire.rxq_rx_j,1
duracao do sono,trabalho noturno,1,nhanes_questionnaire.ocq_j,1
analise de glicemia,analise de fertilidade,1,nhanes_laboratory.fertin_j,1
analise de glicemia,analise de glicemia,1,nhanes_laboratory.glu_j,1
analise de glicemia,analise de glicose,1,nhanes_laboratory.ssglyp_j,1
analise de glicemia,analise de gravidez,1,nhanes_laboratory.ucpreg_j,1
analise de glicemia,analise de hemoglobina,2,nhanes_laboratory.cot_j; nhanes_laboratory.hepbd_j,2
analise de glicemia,analise de hemograma,1,nhanes_laboratory.cbc_j,1
analise de glicemia,analise de hemograma completo,1,nhanes_laboratory.cbc_j,1
analise de glicemia,analise de hormonios,1,nhanes_laboratory.sstst_j,1
analise de glicemia,analise de insulina,1,nhanes_laboratory.ins_j,1
analise de glicemia,analise de lipoproteinas,1,nhanes_laboratory.trigly_j,1
analise de glicemia,analise de triglicerideos,1,nhanes_laboratory.trigly_j,1
analise de glicemia,analise de vitamina d,1,nhanes_laboratory.vid_j,1
nivel de ferro,capacidade de ligacao do ferro,1,nhanes_laboratory.fetib_j,1
nivel de ferro,chumbo sanguineo,1,nhanes_laboratory.pbcd_j,1
nivel de ferro,concentracao de iodo,1,nhanes_laboratory.uio_j,1
nivel de ferro,concentracao de mercurio no sangue,1,nhanes_laboratory.pbcd_j,1
nivel de ferro,concentracao de metais,1,nhanes_laboratory.uvoc_j,1
nivel de ferro,concentracao de metais na urina,1,nhanes_laboratory.phthte_j,1
nivel de ferro,concentracao de selenio,1,nhanes_laboratory.pernt_j,1
nivel de ferro,distribuicao de iodo na populacao,1,nhanes_laboratory.uni_j,1
nivel de ferro,indice de saturacao de transferrina,2,nhanes_laboratory.fetib_j; nhanes_laboratory.tfr_j,2
nivel de ferro,metabolismo do ferro,1,nhanes_laboratory.tfr_j,1
nivel de ferro,nivel de ferro,1,nhanes_laboratory.tfr_j,1
nivel de ferro,percentual de saturacao de ferro,1,nhanes_laboratory.fetib_j,1
mobilidade e cuidados,classificacao de ajuda para locomocao,1,nhanes_questionnaire.hoq_j,1
mobilidade e cuidados,mobilidade e cuidados,1,nhanes_questionnaire.huq_j,1
mobilidade e cuidados,qualidade de vida,11,nhanes_questionnaire.auq_j; nhanes_questionnaire.dlq_j; nhanes_questionnaire.ecq_j; nhanes_questionnaire.heq_j; nhanes_questionnaire.hiq_j; nhanes_questionnaire.hsq_j; nhanes_questionnaire.huq_j; nhanes_questionnaire.kiq_u_j; nhanes_questionnaire.osq_j; nhanes_questionnaire.pfq_j; nhanes_questionnaire.whqmec_j,11
densidade ossea,composicao corporal por dxa,2,nhanes_examination.dxx_j; nhanes_examination.dxxfem_j,2
densidade ossea,conteudo mineral osseo,1,nhanes_examination.dxxspn_j,1
densidade ossea,densidade mineral ossea,4,nhanes_examination.dxx_j; nhanes_examination.dxxfem_j; nhanes_examination.dxxspn_j,3
densidade ossea,densidade ossea,1,nhanes_examination.dxxspn_j,1
densidade ossea,densitometria ossea,1,nhanes_examination.dxx_j,1
densidade ossea,exame dxa,1,nhanes_examination.dxx_j,1
densidade ossea,exames de densidade ossea,1,nhanes_examination.dxx_j,1
densidade ossea,medidas de luxacao,1,nhanes_examination.lux_j,1
densidade ossea,tamanho de protese,1,nhanes_examination.lux_j,1
frequencia de consumo,comportamento de consumo,1,nhanes_questionnaire.smq_j,1
frequencia de consumo,frequencia de consumo,3,nhanes_questionnaire.alq_j; nhanes_questionnaire.duq_j,2
frequencia de consumo,frequencia de uso,3,nhanes_dietary.dsqids_j; nhanes_questionnaire.duq_j; nhanes_questionnaire.rxqasa_j,3
frequencia de consumo,frequencia de valores,1,nhanes_questionnaire.whq_j,1
frequencia de consumo,localizacao de consumo,1,nhanes_dietary.ds2ids_j,1
frequencia de consumo,padroes de consumo,1,nhanes_questionnaire.fsq_j,1
frequencia de consumo,preferencias de consumo,1,nhanes_questionnaire.cdq_j,1
frequencia de consumo,quantidade de bebidas,1,nhanes_questionnaire.alq_j,1
perfil bioquimico serico,cotinina serica,1,nhanes_laboratory.cot_j,1
perfil bioquimico serico,eritrograma,1,nhanes_laboratory.cbc_j,1
perfil bioquimico serico,parametros hematologicos,1,nhanes_laboratory.cbc_j,1
perfil bioquimico serico,perfil bioquimico serico,1,nhanes_laboratory.biopro_j,1
perfil bioquimico serico,perfil de pfas,1,nhanes_laboratory.sspfas_j,1
perfil bioquimico serico,pfas sericos,1,nhanes_laboratory.pfas_j,1
perfil bioquimico serico,valores de referencia,4,nhanes_laboratory.alb_cr_j; nhanes_laboratory.crco_j; nhanes_laboratory.fertin_j; nhanes_laboratory.sspfas_j,4
perfil bioquimico serico,valores de referencia bioquimica,2,nhanes_laboratory.crco_j; nhanes_laboratory.ghb_j,2
analise de ureia,analise de albumina,1,nhanes_laboratory.alb_cr_j,1
analise de ureia,analise de ureia,2,nhanes_laboratory.alb_cr_j; nhanes_laboratory.pernt_j,2
analise de ureia,analise de urina,8,nhanes_laboratory.uas_j; nhanes_laboratory.uhg_j; nhanes_laboratory.uio_j; nhanes_laboratory.um_j; nhanes_laboratory.uni_j; nhanes_laboratory.uphopm_j; nhanes_laboratory.utas_j,7
niveis de vitamina b9,concentracao serica de vitamina c,1,nhanes_laboratory.vic_j,1
niveis de vitamina b9,dosagem de folato em hemacias,1,nhanes_laboratory.folate_j,1
niveis de vitamina b9,dosagem de folato serico,1,nhanes_laboratory.folate_j,1
niveis de vitamina b9,niveis de chumbo no sangue,1,nhanes_laboratory.pbcd_j,1
niveis de vitamina b9,niveis de etanol,1,nhanes_laboratory.ethox_j,1
niveis de vitamina b9,niveis de pfas no sangue,1,nhanes_laboratory.pfas_j,1
niveis de vitamina b9,niveis de substancias bioquimicas,1,nhanes_laboratory.biopro_j,1
niveis de vitamina b9,niveis de vitamina b9,1,nhanes_laboratory.folate_j,1
niveis de vitamina b9,niveis de vitamina c,1,nhanes_laboratory.vic_j,1
niveis de vitamina b9,niveis sericos de etoxietanol,1,nhanes_laboratory.ethox_j,1
niveis de vitamina b9,nivel de folato,1,nhanes_laboratory.folate_j,1
biomonitoramento,biomonitoramento,2,nhanes_laboratory.um_j; nhanes_laboratory.vocwb_j,2
biomonitoramento,biomonitoramento de contaminantes,1,nhanes_laboratory.uas_j,1
biomonitoramento,biomonitoramento de pah,1,nhanes_laboratory.pah_j,1
biomonitoramento,biomonitoramento de pfas,1,nhanes_laboratory.pfas_j,1
biomonitoramento,biomonitoramento populacional,1,nhanes_laboratory.opd_j,1
biomonitoramento,biomonitoramento urinario,3,nhanes_laboratory.ephpp_j; nhanes_laboratory.uphopm_j; nhanes_laboratory.uvoc_j,3
biomonitoramento,pesquisa biomedica,1,nhanes_laboratory.ephpp_j,1
concentracao de urina,concentracao de urina,1,nhanes_laboratory.ucm_j,1
concentracao de urina,concentracao urinaria de iodo,1,nhanes_laboratory.uni_j,1
concentracao de urina,exames de urina,4,nhanes_laboratory.uas_j; nhanes_laboratory.uhg_j; nhanes_laboratory.uio_j; nhanes_laboratory.um_j,4
concentracao de urina,niveis de urina,1,nhanes_laboratory.pernt_j,1
concentracao de urina,tempo de coleta de urina,1,nhanes_laboratory.ucflow_j,1
concentracao de urina,tempo de coleta urinaria,1,nhanes_laboratory.ucflow_j,1
concentracao de urina,urina gravidez teste,1,nhanes_laboratory.ucpreg_j,1
biomarcadores de saude,analise de biomarcadores,8,nhanes_laboratory.biopro_j; nhanes_laboratory.crco_j; nhanes_laboratory.ephpp_j; nhanes_laboratory.fetib_j; nhanes_laboratory.pbcd_j; nhanes_laboratory.ssfr_j; nhanes_laboratory.um_j; nhanes_laboratory.vic_j,8
biomarcadores de saude,biomarcadores de saude,1,nhanes_laboratory.ssglyp_j,1
analise de marcadores laboratoriais,analise de biomarcadores laboratoriais,1,nhanes_laboratory.pbcd_j,1
analise de marcadores laboratoriais,analise de marcadores laboratoriais,1,nhanes_laboratory.ssuvcm_j,1
analise de marcadores laboratoriais,avaliacao de marcadores laboratoriais,1,nhanes_laboratory.sstst_j,1
analise de marcadores laboratoriais,biomarcador laboratorial,2,nhanes_laboratory.fertin_j; nhanes_laboratory.ssagp_j,2
analise de marcadores laboratoriais,marcadores laboratoriais,3,nhanes_laboratory.alb_cr_j; nhanes_laboratory.cot_j; nhanes_laboratory.ihgem_j,3
analise de marcadores laboratoriais,niveis de marcadores laboratoriais,1,nhanes_laboratory.vid_j,1
concentracao de analitos,avaliacao de concentracoes quimicas,1,nhanes_laboratory.pah_j,1
concentracao de analitos,concentracao de analitos,2,nhanes_laboratory.uas_j; nhanes_laboratory.uhg_j,2
concentracao de analitos,concentracao de etoxiquina em amostras,1,nhanes_laboratory.ethox_j,1
concentracao de analitos,concentracao de substancias,2,nhanes_laboratory.fr_j; nhanes_laboratory.um_j,2
concentracao de analitos,deteccao de substancias,1,nhanes_laboratory.ucm_j,1
concentracao de analitos,presenca de etoxiquina em laboratorio,1,nhanes_laboratory.ethox_j,1
concentracao de analitos,valores de limite de deteccao,1,nhanes_laboratory.phthte_j,1
condicao dentaria,classificacao condicoes cronicas,1,nhanes_questionnaire.mcq_j,1
condicao dentaria,condicao dental,1,nhanes_examination.ohxden_j,1
condicao dentaria,condicao dentaria,1,nhanes_examination.ohxref_j,1
condicao dentaria,condicoes cronicas,2,nhanes_questionnaire.ecq_j; nhanes_questionnaire.mcq_j,2
condicao dentaria,condicoes medicas associadas,1,nhanes_questionnaire.rxq_rx_j,1
condicao dentaria,historico familiar de doencas,1,nhanes_questionnaire.mcq_j,1
condicao dentaria,status de saude bucal,1,nhanes_examination.ohxref_j,1
dados nutricionais,dados laboratoriais nutricionais,1,nhanes_laboratory.folate_j,1
dados nutricionais,dados nutricionais,1,nhanes_laboratory.folate_j,1
dados nutricionais,nutrientes totais,1,nhanes_dietary.dsqtot_j,1
dados nutricionais,suplementos alimentares,1,nhanes_questionnaire.inq_j,1
dados nutricionais,suplementos nutricionais,3,nhanes_dietary.ds1ids_j; nhanes_dietary.ds2ids_j; nhanes_dietary.dsqids_j,3
dados nutricionais,valores nutricionais,1,nhanes_questionnaire.cbq_j,1
exame dentario,exame de visao,1,nhanes_examination.lux_j,1
exame dentario,exame dentario,3,nhanes_examination.ohxden_j; nhanes_examination.ohxref_j,2
exame dentario,exame fisico,1,nhanes_examination.ohxden_j,1
exame dentario,exame odontologico,1,nhanes_examination.ohxref_j,1
exame dentario,medo de exame,1,nhanes_examination.auxwbr_j,1
exame dentario,status de exame oral,1,nhanes_examination.ohxref_j,1
valores de marcadores sanguineos,marcadores de alergia,1,nhanes_laboratory.ssuvcm_j,1
valores de marcadores sanguineos,marcadores inflamatorios,1,nhanes_laboratory.hscrp_j,1
valores de marcadores sanguineos,valores de biomarcadores,4,nhanes_laboratory.fr_j; nhanes_laboratory.pah_j; nhanes_laboratory.uphopm_j; nhanes_laboratory.utas_j,4
valores de marcadores sanguineos,valores de marcadores,1,nhanes_laboratory.ssuvoc_j,1
valores de marcadores sanguineos,valores de marcadores sanguineos,1,nhanes_laboratory.vocwb_j,1
uso de medicamentos,uso de drogas,1,nhanes_questionnaire.duq_j,1
uso de medicamentos,uso de medicamentos,7,nhanes_examination.lux_j; nhanes_questionnaire.bpq_j; nhanes_questionnaire.rxq_rx_j; nhanes_questionnaire.rxqasa_j,4
niveis de cotinina,analise de cotinina,2,nhanes_laboratory.cot_j; nhanes_laboratory.ucot_j,2
niveis de cotinina,compostos nitrogenados,1,nhanes_laboratory.pernt_j,1
niveis de cotinina,dosagem de cotinina,1,nhanes_laboratory.crco_j,1
niveis de cotinina,niveis de cotinina,1,nhanes_laboratory.cot_j,1
niveis de cotinina,niveis de nitrato,1,nhanes_laboratory.pernt_j,1
niveis de cotinina,niveis sericos de cotinina,1,nhanes_laboratory.ssneon_j,1
frequencia alimentar,avaliacao de frequencia alimentar,1,nhanes_questionnaire.fsq_j,1
frequencia alimentar,frequencia alimentar,1,nhanes_questionnaire.cbq_j,1
frequencia alimentar,frequencia de consumo de alimentos,2,nhanes_questionnaire.diq_j; nhanes_questionnaire.fsq_j,2
frequencia alimentar,frequencia de refeicoes,1,nhanes_questionnaire.dbq_j,1
frequencia alimentar,frequencia de suplementacao,1,nhanes_dietary.dsqids_j,1
frequencia alimentar,pontuacao frequencia alimentar,1,nhanes_questionnaire.cbqpfc_j,1
historico gestacional,ciclo 2017-2018,1,nhanes_admin.load_catalog,1
historico gestacional,deficiencia de vitamina c,1,nhanes_laboratory.vic_j,1
historico gestacional,deficiencia de vitaminas,1,nhanes_laboratory.vid_j,1
historico gestacional,genero,1,nhanes_demographics.demo_j,1
historico gestacional,historico gestacional,1,nhanes_questionnaire.rhq_j,1
historico gestacional,historico menstrual,1,nhanes_questionnaire.rhq_j,1
historico gestacional,triagem gestacional,1,nhanes_laboratory.ucpreg_j,1
idade e genero,cidadania e imigracao,1,nhanes_demographics.demo_j,1
idade e genero,idade,1,nhanes_demographics.demo_j,1
idade e genero,idade e genero,1,nhanes_demographics.demo_j,1
idade e genero,idade na entrevista,1,nhanes_questionnaire.ecq_j,1
idade e genero,identificacao de participantes,1,nhanes_laboratory.ucpreg_j,1
idade e genero,numero de quartos,1,nhanes_questionnaire.hoq_j,1
idade e genero,ocupacao,1,nhanes_questionnaire.ocq_j,1
exposicao a compostos organicos volateis,compostos organicos volateis,2,nhanes_laboratory.ssuvoc_j; nhanes_laboratory.vocwb_j,2
exposicao a compostos organicos volateis,contaminantes ambientais,1,nhanes_laboratory.ephpp_j,1
exposicao a compostos organicos volateis,exposicao a compostos organicos volateis,2,nhanes_laboratory.uvoc_j; nhanes_questionnaire.vtq_j,2
exposicao a compostos organicos volateis,exposicao a iodo,1,nhanes_laboratory.uio_j,1
exposicao a compostos organicos volateis,exposicao ao iodo,1,nhanes_laboratory.uni_j,1
frequencia de uso de tabaco,consumo de alcool,3,nhanes_questionnaire.alq_j,1
frequencia de uso de tabaco,consumo de cafeina,1,nhanes_laboratory.fastqx_j,1
frequencia de uso de tabaco,frequencia de fumo,2,nhanes_questionnaire.smqfam_j; nhanes_questionnaire.smqrtu_j,2
frequencia de uso de tabaco,frequencia de uso de tabaco,1,nhanes_questionnaire.puqmec_j,1
imunoglobulina g,glicoproteina especifica,1,nhanes_laboratory.ssglyp_j,1
imunoglobulina g,imunoglobulina a,1,nhanes_laboratory.cmv_j,1
imunoglobulina g,imunoglobulina g,1,nhanes_laboratory.cmv_j,1
imunoglobulina g,imunoglobulina m,1,nhanes_laboratory.cmv_j,1
imunoglobulina g,imunoglobulinas igg e igm,1,nhanes_laboratory.cmv_j,1
imunoglobulina g,presenca de dhrplc,1,nhanes_laboratory.hscrp_j,1
imunoglobulina g,ssagp serico,1,nhanes_laboratory.ssagp_j,1
prevalencia de sintomas,prevalencia de condicoes de sono,1,nhanes_questionnaire.hsq_j,1
prevalencia de sintomas,prevalencia de problemas bucais,1,nhanes_questionnaire.ohq_j,1
prevalencia de sintomas,prevalencia de sintomas,1,nhanes_questionnaire.imq_j,1
prevalencia de sintomas,sintomas depressivos,3,nhanes_laboratory.fastqx_j; nhanes_questionnaire.deq_j; nhanes_questionnaire.dpq_j,3
prevalencia de sintomas,sintomas respiratorios,1,nhanes_questionnaire.cdq_j,1
analise de vitamina c,analise de alcool,1,nhanes_laboratory.vitaec_j,1
analise de vitamina c,analise de opioides,1,nhanes_laboratory.opd_j,1
analise de vitamina c,analise de substancias quimicas,2,nhanes_laboratory.sspfas_j; nhanes_laboratory.vocwb_j,2
analise de vitamina c,analise de vitamina a,1,nhanes_laboratory.vitaec_j,1
analise de vitamina c,analise de vitamina c,1,nhanes_laboratory.vic_j,1
niveis de biomarcadores,analise de biomarcadores sanguineos,1,nhanes_laboratory.biopro_j,1
niveis de biomarcadores,marcadores de doencas,1,nhanes_laboratory.hepbd_j,1
niveis de biomarcadores,marcadores de funcao hepatica e renal,1,nhanes_laboratory.biopro_j,1
niveis de biomarcadores,niveis de biomarcadores,2,nhanes_laboratory.pfas_j; nhanes_laboratory.vitaec_j,2
niveis de biomarcadores,variabilidade de biomarcadores,1,nhanes_laboratory.ssagp_j,1
utilizacao de servicos de saude,categorias de dados de saude,1,nhanes_admin.load_catalog,1
utilizacao de servicos de saude,ocupacao e saude,1,nhanes_questionnaire.osq_j,1
utilizacao de servicos de saude,uso de servicos de saude,3,nhanes_questionnaire.acq_j; nhanes_questionnaire.hsq_j; nhanes_questionnaire.kiq_u_j,3
utilizacao de servicos de saude,utilizacao de servicos de saude,1,nhanes_questionnaire.huq_j,1
frequencia de sintomas,comportamento compulsivo,1,nhanes_questionnaire.ocq_j,1
frequencia de sintomas,comportamento social,1,nhanes_questionnaire.osq_j,1
frequencia de sintomas,frequencia de sintomas,3,nhanes_questionnaire.hiq_j; nhanes_questionnaire.puqmec_j; nhanes_questionnaire.smqfam_j,3
frequencia de sintomas,frequencia de sintomas respiratorios,1,nhanes_questionnaire.smqrtu_j,1
dados de urina,dados de urina,2,nhanes_laboratory.opd_j; nhanes_laboratory.ucpreg_j,2
dados de urina,fluxo urinario,3,nhanes_laboratory.ucflow_j,1
dados de urina,resultado laboratorial urina,1,nhanes_laboratory.ucpreg_j,1
teste de hiv,hiv anticorpos,1,nhanes_laboratory.hiv_j,1
teste de hiv,hiv soroprevalencia,1,nhanes_laboratory.hiv_j,1
teste de hiv,hiv sorotipagem,1,nhanes_laboratory.hiv_j,1
teste de hiv,status de hiv,1,nhanes_laboratory.hiv_j,1
teste de hiv,teste de hiv,1,nhanes_laboratory.hiv_j,1
teste de hiv,testes de hiv,1,nhanes_laboratory.hiv_j,1
creatinina urinaria,albumina urinaria,1,nhanes_laboratory.alb_cr_j,1
creatinina urinaria,creatinina urinaria,1,nhanes_laboratory.alb_cr_j,1
creatinina urinaria,valores de urina,3,nhanes_laboratory.ucm_j; nhanes_laboratory.ucot_j; nhanes_laboratory.uni_j,3
dosagem de creatinina,analise de creatinina,1,nhanes_laboratory.crco_j,1
dosagem de creatinina,avaliacao de funcao renal,1,nhanes_examination.aux_j,1
dosagem de creatinina,dosagem de creatinina,1,nhanes_laboratory.crco_j,1
dosagem de creatinina,excrecao de creatinina,1,nhanes_laboratory.alb_cr_j,1
dosagem de creatinina,razao albumina-creatinina,1,nhanes_laboratory.alb_cr_j,1
prevalencia de anticorpos hbs,analise de hepatite b,1,nhanes_laboratory.hepb_s_j,1
prevalencia de anticorpos hbs,marcadores de hepatite,1,nhanes_laboratory.hepc_j,1
prevalencia de anticorpos hbs,prevalencia de anticorpos hav,1,nhanes_laboratory.hepa_j,1
prevalencia de anticorpos hbs,prevalencia de anticorpos hbs,1,nhanes_laboratory.hepb_s_j,1
prevalencia de anticorpos hbs,sorologia cmv,1,nhanes_laboratory.cmv_j,1
perda dentaria,carie dentaria,1,nhanes_examination.ohxden_j,1
perda dentaria,condicao de dentes,1,nhanes_examination.ohxref_j,1
perda dentaria,inflamacao,1,nhanes_laboratory.hscrp_j,1
perda dentaria,perda dentaria,1,nhanes_questionnaire.ohq_j,1
perda dentaria,uso de protese dentaria,1,nhanes_questionnaire.ohq_j,1
pesquisa nhanes,ciclos de pesquisa nhanes,1,nhanes_admin.load_catalog,1
pesquisa nhanes,pesos amostrais nhanes,1,nhanes_laboratory.ssagp_j,1
pesquisa nhanes,pesquisa nhanes,3,nhanes_dietary.ds2ids_j; nhanes_laboratory.ucm_j; nhanes_laboratory.uhg_j,3
condicoes de saude,condicoes de saude,2,nhanes_examination.ohxref_j; nhanes_questionnaire.acq_j,2
condicoes de saude,condicoes de saude associadas,1,nhanes_questionnaire.rxq_rx_j,1
condicoes de saude,status de saude,2,nhanes_examination.ohxden_j; nhanes_examination.ohxref_j,2
indice de gordura,historico de peso,1,nhanes_questionnaire.whq_j,1
indice de gordura,indice de gordura,1,nhanes_examination.dxxag_j,1
indice de gordura,massa gorda e magra,1,nhanes_examination.dxxag_j,1
indice de gordura,peso dietetico individual,1,nhanes_dietary.dr1iff_j,1
indice de gordura,tentativas de emagrecimento,1,nhanes_questionnaire.whqmec_j,1
saude dentaria,saude bucal,3,nhanes_examination.ohxden_j; nhanes_questionnaire.cbqpfa_j; nhanes_questionnaire.ohq_j,3
saude dentaria,saude dentaria,1,nhanes_examination.ohxden_j,1
saude dentaria,saude ossea,1,nhanes_examination.dxxfem_j,1
avaliacao indicadores nutricionais,avaliacao de deficiencias nutricionais,1,nhanes_laboratory.vid_j,1
avaliacao indicadores nutricionais,avaliacao de ingestao calorica,1,nhanes_dietary.ds2tot_j,1
avaliacao indicadores nutricionais,avaliacao indicadores nutricionais,1,nhanes_questionnaire.inq_j,1
avaliacao indicadores nutricionais,avaliacao ingestao potassio,1,nhanes_questionnaire.kiq_u_j,1
classificacao de resultados sorologicos,avaliacao de imunoglobulinas,1,nhanes_laboratory.cmv_j,1
classificacao de resultados sorologicos,classificacao de resultados sorologicos,1,nhanes_laboratory.cmv_j,1
classificacao de resultados sorologicos,prevalencia de anticorpos,1,nhanes_laboratory.cmv_j,1
classificacao de resultados sorologicos,testes laboratoriais de cmv,1,nhanes_laboratory.cmv_j,1
cobertura de saude,cobertura de saude,1,nhanes_questionnaire.hiq_j,1
cobertura de saude,mudanca de plano de saude,1,nhanes_questionnaire.hiq_j,1
cobertura de saude,tipo de plano de saude,1,nhanes_questionnaire.hiq_j,1
cobertura de saude,trabalho e saude,1,nhanes_questionnaire.osq_j,1
vacinacao,cobertura vacinal,1,nhanes_questionnaire.imq_j,1
vacinacao,imunizacao,1,nhanes_questionnaire.imq_j,1
vacinacao,saude hepatica,1,nhanes_questionnaire.heq_j,1
vacinacao,vacinacao,1,nhanes_questionnaire.imq_j,1
idade de inicio,dificuldades funcionais,1,nhanes_questionnaire.pfq_j,1
idade de inicio,idade de inicio,1,nhanes_questionnaire.duq_j,1
idade de inicio,idade de inicio de limitacao,1,nhanes_questionnaire.pfq_j,1
idade de inicio,idade de inicio de uso,1,nhanes_questionnaire.duq_j,1
