Macrotema,Tema,Frequência,Tabelas de Origem,Qtd Tabelas
analise de glicose,analise de glicemia,1,nhanes_laboratory.glu_j,1
analise de glicose,analise de glicose,1,nhanes_laboratory.ssglyp_j,1
analise de glicose,analise de hemoglobina,2,nhanes_laboratory.cot_j; nhanes_laboratory.hepbd_j,2
analise de glicose,analise de insulina,1,nhanes_laboratory.ins_j,1
analise de glicose,analise de opioides,1,nhanes_laboratory.opd_j,1
analise de glicose,analise de substancias quimicas,2,nhanes_laboratory.sspfas_j; nhanes_laboratory.vocwb_j,2
analise de glicose,analise de triglicerideos,1,nhanes_laboratory.trigly_j,1
analise de glicose,analise de vitamina a,1,nhanes_laboratory.vitaec_j,1
analise de glicose,analise de vitamina c,1,nhanes_laboratory.vic_j,1
analise de glicose,analise de vitamina d,1,nhanes_laboratory.vid_j,1
avaliacao de composicao corporal,analise de composicao corporal,1,nhanes_examination.bmx_j,1
avaliacao de composicao corporal,avaliacao de composicao corporal,1,nhanes_examination.auxwbr_j,1
avaliacao de composicao corporal,avaliacao de gordura corporal,1,nhanes_examination.dxx_j,1
avaliacao de composicao corporal,composicao corporal,5,nhanes_examination.dxx_j; nhanes_examination.dxxag_j; nhanes_examination.dxxfem_j; nhanes_examination.dxxspn_j,4
avaliacao de composicao corporal,composicao corporal por dxa,2,nhanes_examination.dxx_j; nhanes_examination.dxxfem_j,2
avaliacao de composicao corporal,medidas biometricas,4,nhanes_examination.dxxspn_j; nhanes_laboratory.ins_j; nhanes_laboratory.sstst_j; nhanes_questionnaire.bpq_j,4
frequencia de atividade fisica,atividade fisica,7,nhanes_questionnaire.cbqpfc_j; nhanes_questionnaire.paq_j; nhanes_questionnaire.paqy_j,3
frequencia de atividade fisica,frequencia cardiaca,2,nhanes_examination.bpx_j,1
frequencia de atividade fisica,frequencia de atividade fisica,2,nhanes_questionnaire.deq_j; nhanes_questionnaire.paq_j,2
frequencia de atividade fisica,frequencia de exercicio,1,nhanes_questionnaire.paqy_j,1
frequencia de atividade fisica,intensidade de atividade fisica,1,nhanes_questionnaire.deq_j,1
frequencia de atividade fisica,pulso,1,nhanes_examination.bpx_j,1
avaliacao de sintomas depressivos,avaliacao de depressao,2,nhanes_laboratory.fastqx_j; nhanes_questionnaire.dlq_j,2
avaliacao de sintomas depressivos,avaliacao de sintomas,7,nhanes_questionnaire.dlq_j; nhanes_questionnaire.dpq_j; nhanes_questionnaire.imq_j; nhanes_questionnaire.ocq_j; nhanes_questionnaire.ohq_j; nhanes_questionnaire.puqmec_j; nhanes_questionnaire.smqshs_j,7
avaliacao de sintomas depressivos,avaliacao de sintomas depressivos,1,nhanes_questionnaire.hsq_j,1
avaliacao de sintomas depressivos,avaliacao de sintomas psicologicos,1,nhanes_questionnaire.rhq_j,1
avaliacao de sintomas depressivos,avaliacao de sintomas respiratorios,1,nhanes_questionnaire.smqshs_j,1
avaliacao de sintomas depressivos,avaliacao sintomas depressivos,1,nhanes_questionnaire.mcq_j,1
tempo de atividade fisica,duracao de caminhada,1,nhanes_questionnaire.paq_j,1
tempo de atividade fisica,duracao do sono,2,nhanes_questionnaire.slq_j,1
tempo de atividade fisica,horarios de sono,3,nhanes_questionnaire.slq_j,1
tempo de atividade fisica,intensidade de atividade,1,nhanes_questionnaire.paqy_j,1
tempo de atividade fisica,nivel de atividade,2,nhanes_questionnaire.paqy_j; nhanes_questionnaire.slq_j,2
tempo de atividade fisica,tempo de atividade fisica,2,nhanes_questionnaire.deq_j; nhanes_questionnaire.paq_j,2
tempo de atividade fisica,tempo de exercicio,1,nhanes_questionnaire.paq_j,1
tempo de atividade fisica,tempo de trabalho,1,nhanes_questionnaire.ocq_j,1
consumo de nutrientes,acesso a alimentos,2,nhanes_questionnaire.fsq_j; nhanes_questionnaire.inq_j,2
consumo de nutrientes,consumo de nutrientes,4,nhanes_dietary.dsqids_j; nhanes_dietary.dsqtot_j; nhanes_questionnaire.cbq_j,3
consumo de nutrientes,consumo diario de nutrientes,3,nhanes_dietary.dr1iff_j; nhanes_dietary.dr2iff_j; nhanes_dietary.ds2tot_j,3
consumo de nutrientes,consumo nutricional diario,2,nhanes_dietary.dr2tot_j; nhanes_dietary.ds1tot_j,2
consumo de nutrientes,nutrientes consumidos,1,nhanes_dietary.dsqids_j,1
analise de urina,analise de albumina,1,nhanes_laboratory.alb_cr_j,1
analise de urina,analise de creatinina,1,nhanes_laboratory.crco_j,1
analise de urina,analise de ureia,2,nhanes_laboratory.alb_cr_j; nhanes_laboratory.pernt_j,2
analise de urina,analise de urina,8,nhanes_laboratory.uas_j; nhanes_laboratory.uhg_j; nhanes_laboratory.uio_j; nhanes_laboratory.um_j; nhanes_laboratory.uni_j; nhanes_laboratory.uphopm_j; nhanes_laboratory.utas_j,7
resposta auditiva,audiometria,4,nhanes_examination.aux_j; nhanes_examination.auxar_j; nhanes_examination.auxtym_j; nhanes_examination.auxwbr_j,4
resposta auditiva,limiar auditivo,1,nhanes_examination.auxtym_j,1
resposta auditiva,medidas de acuidade visual,1,nhanes_examination.lux_j,1
resposta auditiva,perda auditiva,3,nhanes_examination.aux_j; nhanes_examination.auxtym_j; nhanes_questionnaire.auq_j,3
resposta auditiva,resposta auditiva,1,nhanes_examination.auxwbr_j,1
resposta auditiva,respostas questionario auditivo,1,nhanes_questionnaire.auq_j,1
resposta auditiva,uso de aparelho auditivo,1,nhanes_questionnaire.auq_j,1
valores de marcadores sanguineos,biomarcadores tabagismo,1,nhanes_laboratory.cot_j,1
valores de marcadores sanguineos,marcadores bioquimicos,1,nhanes_laboratory.sstst_j,1
valores de marcadores sanguineos,marcadores de alergia,1,nhanes_laboratory.ssuvcm_j,1
valores de marcadores sanguineos,marcadores de exposicao ao tabaco,1,nhanes_laboratory.crco_j,1
valores de marcadores sanguineos,marcadores de funcao hepatica e renal,1,nhanes_laboratory.biopro_j,1
valores de marcadores sanguineos,marcadores inflamatorios,1,nhanes_laboratory.hscrp_j,1
valores de marcadores sanguineos,valores de biomarcadores,4,nhanes_laboratory.fr_j; nhanes_laboratory.pah_j; nhanes_laboratory.uphopm_j; nhanes_laboratory.utas_j,4
valores de marcadores sanguineos,valores de marcadores,1,nhanes_laboratory.ssuvoc_j,1
valores de marcadores sanguineos,valores de marcadores sanguineos,1,nhanes_laboratory.vocwb_j,1
metabolitos urinarios,biomarcadores urinarios,1,nhanes_laboratory.ucot_j,1
metabolitos urinarios,ftalatos urinarios,1,nhanes_laboratory.phthte_j,1
metabolitos urinarios,hidrocarbonetos policiclicos aromaticos urinarios,1,nhanes_laboratory.pah_j,1
metabolitos urinarios,iodo urinario,1,nhanes_laboratory.uio_j,1
metabolitos urinarios,mercury urinario,1,nhanes_laboratory.uhg_j,1
metabolitos urinarios,metabolitos urinarios,1,nhanes_laboratory.ssuvoc_j,1
metabolitos urinarios,metais urinarios,1,nhanes_laboratory.um_j,1
metabolitos urinarios,organofosfatos urinarios,1,nhanes_laboratory.opd_j,1
metabolitos urinarios,perfil urinario de nitrato,1,nhanes_laboratory.pernt_j,1
metabolitos urinarios,perfil urinario de perclorato,1,nhanes_laboratory.pernt_j,1
metabolitos urinarios,perfil urinario de tiocianato,1,nhanes_laboratory.pernt_j,1
metabolitos urinarios,uso de acido urico,1,nhanes_laboratory.utas_j,1
colesterol total serico,colesterol hdl,1,nhanes_laboratory.hdl_j,1
colesterol total serico,colesterol ldl,1,nhanes_laboratory.trigly_j,1
colesterol total serico,colesterol total,1,nhanes_laboratory.tchol_j,1
colesterol total serico,colesterol total (si),1,nhanes_laboratory.tchol_j,1
colesterol total serico,colesterol total serico,1,nhanes_laboratory.tchol_j,1
colesterol total serico,hdl colesterol,1,nhanes_laboratory.hdl_j,1
colesterol total serico,indice de colesterol serico,1,nhanes_laboratory.tchol_j,1
colesterol total serico,lipidios sanguineos,1,nhanes_laboratory.trigly_j,1
colesterol total serico,nivel de colesterol total,1,nhanes_laboratory.tchol_j,1
colesterol total serico,nivel de hdl,1,nhanes_laboratory.hdl_j,1
colesterol total serico,perfil lipidico,1,nhanes_laboratory.hdl_j,1
colesterol total serico,triglicerideos sericos,1,nhanes_laboratory.trigly_j,1
nivel de glicose,glicemia,5,nhanes_laboratory.ghb_j; nhanes_laboratory.glu_j; nhanes_laboratory.ihgem_j; nhanes_laboratory.ssglyp_j; nhanes_questionnaire.diq_j,5
nivel de glicose,glicemia abaixo do limite de deteccao,1,nhanes_laboratory.ssglyp_j,1
nivel de glicose,glicose serica,1,nhanes_laboratory.glu_j,1
nivel de glicose,indice de glicose,1,nhanes_laboratory.glu_j,1
nivel de glicose,niveis de glicose,1,nhanes_laboratory.vitaec_j,1
nivel de glicose,niveis de glicose no sangue,1,nhanes_laboratory.glu_j,1
nivel de glicose,niveis sericos de insulina,1,nhanes_laboratory.ssfr_j,1
nivel de glicose,nivel de glicose,1,nhanes_laboratory.glu_j,1
historico familiar de doencas,historico familiar de doencas,1,nhanes_questionnaire.mcq_j,1
historico familiar de doencas,qualidade de vida,11,nhanes_questionnaire.auq_j; nhanes_questionnaire.dlq_j; nhanes_questionnaire.ecq_j; nhanes_questionnaire.heq_j; nhanes_questionnaire.hiq_j; nhanes_questionnaire.hsq_j; nhanes_questionnaire.huq_j; nhanes_questionnaire.kiq_u_j; nhanes_questionnaire.osq_j; nhanes_questionnaire.pfq_j; nhanes_questionnaire.whqmec_j,11
saude autorreferida,comportamento de saude,5,nhanes_examination.aux_j; nhanes_questionnaire.ecq_j; nhanes_questionnaire.hsq_j; nhanes_questionnaire.huq_j; nhanes_questionnaire.whqmec_j,5
saude autorreferida,exame de saude,1,nhanes_examination.aux_j,1
saude autorreferida,percepcao de saude fisica,1,nhanes_questionnaire.whqmec_j,1
saude autorreferida,pesquisa de saude,1,nhanes_laboratory.uvoc_j,1
saude autorreferida,questoes de saude,1,nhanes_questionnaire.diq_j,1
saude autorreferida,saude autorreferida,1,nhanes_questionnaire.hsq_j,1
saude autorreferida,saude autorrelatada,1,nhanes_questionnaire.ecq_j,1
niveis sericos de cotinina,dosagem de cotinina,1,nhanes_laboratory.crco_j,1
niveis sericos de cotinina,niveis de cotinina,1,nhanes_laboratory.cot_j,1
niveis sericos de cotinina,niveis sericos de cotinina,1,nhanes_laboratory.ssneon_j,1
niveis sericos de cotinina,valores de referencia,4,nhanes_laboratory.alb_cr_j; nhanes_laboratory.crco_j; nhanes_laboratory.fertin_j; nhanes_laboratory.sspfas_j,4
niveis sericos de cotinina,valores de referencia bioquimica,2,nhanes_laboratory.crco_j; nhanes_laboratory.ghb_j,2
nivel de ferro,anemia ferropriva,1,nhanes_laboratory.fertin_j,1
nivel de ferro,capacidade de ligacao do ferro,1,nhanes_laboratory.fetib_j,1
nivel de ferro,dosagem de folato em hemacias,1,nhanes_laboratory.folate_j,1
nivel de ferro,dosagem de folato serico,1,nhanes_laboratory.folate_j,1
nivel de ferro,metabolismo do ferro,1,nhanes_laboratory.tfr_j,1
nivel de ferro,nivel de ferro,1,nhanes_laboratory.tfr_j,1
nivel de ferro,nivel de folato,1,nhanes_laboratory.folate_j,1
nivel de ferro,percentual de saturacao de ferro,1,nhanes_laboratory.fetib_j,1
avaliacao de habitos,avaliacao de bem-estar,1,nhanes_questionnaire.heq_j,1
avaliacao de habitos,avaliacao de dificuldade de locomocao,1,nhanes_questionnaire.hoq_j,1
avaliacao de habitos,avaliacao de habitos,2,nhanes_questionnaire.alq_j; nhanes_questionnaire.inq_j,2
avaliacao de habitos,avaliacao de tabagismo,1,nhanes_questionnaire.smqrtu_j,1
avaliacao de habitos,avaliacao psicologica,2,nhanes_questionnaire.dpq_j; nhanes_questionnaire.ecq_j,2
avaliacao de habitos,pontuacao de avaliacao,1,nhanes_questionnaire.pfq_j,1
condicao dentaria,avaliacao de condicoes dentarias,1,nhanes_questionnaire.ohq_j,1
condicao dentaria,condicao de dentes,1,nhanes_examination.ohxref_j,1
condicao dentaria,condicao dental,1,nhanes_examination.ohxden_j,1
condicao dentaria,condicao dentaria,1,nhanes_examination.ohxref_j,1
condicao dentaria,perda dentaria,1,nhanes_questionnaire.ohq_j,1
condicao dentaria,prevalencia de problemas bucais,1,nhanes_questionnaire.ohq_j,1
condicao dentaria,status de saude bucal,1,nhanes_examination.ohxref_j,1
condicao dentaria,uso de protese dentaria,1,nhanes_questionnaire.ohq_j,1
exames de urina,avaliacao de funcao renal,1,nhanes_examination.aux_j,1
exames de urina,exames de urina,4,nhanes_laboratory.uas_j; nhanes_laboratory.uhg_j; nhanes_laboratory.uio_j; nhanes_laboratory.um_j,4
exames de urina,excrecao de creatinina,1,nhanes_laboratory.alb_cr_j,1
exames de urina,razao albumina-creatinina,1,nhanes_laboratory.alb_cr_j,1
exames de urina,urina gravidez teste,1,nhanes_laboratory.ucpreg_j,1
classificacao condicoes cronicas,cidadania e imigracao,1,nhanes_demographics.demo_j,1
classificacao condicoes cronicas,classificacao condicoes cronicas,1,nhanes_questionnaire.mcq_j,1
classificacao condicoes cronicas,classificacao de ajuda para locomocao,1,nhanes_questionnaire.hoq_j,1
classificacao condicoes cronicas,classificacao de asma,1,nhanes_questionnaire.smqshs_j,1
classificacao condicoes cronicas,condicao de moradia,1,nhanes_questionnaire.hoq_j,1
classificacao condicoes cronicas,condicoes cronicas,2,nhanes_questionnaire.ecq_j; nhanes_questionnaire.mcq_j,2
classificacao condicoes cronicas,mobilidade e cuidados,1,nhanes_questionnaire.huq_j,1
hiv anticorpos,classificacao de resultados sorologicos,1,nhanes_laboratory.cmv_j,1
hiv anticorpos,hiv anticorpos,1,nhanes_laboratory.hiv_j,1
hiv anticorpos,hiv sorotipagem,1,nhanes_laboratory.hiv_j,1
hiv anticorpos,prevalencia de anticorpos hav,1,nhanes_laboratory.hepa_j,1
hiv anticorpos,prevalencia de anticorpos hbs,1,nhanes_laboratory.hepb_s_j,1
hiv anticorpos,sorologia cmv,1,nhanes_laboratory.cmv_j,1
hiv anticorpos,teste de hiv,1,nhanes_laboratory.hiv_j,1
hiv anticorpos,testes de hiv,1,nhanes_laboratory.hiv_j,1
densidade ossea,conteudo mineral osseo,1,nhanes_examination.dxxspn_j,1
densidade ossea,densidade mineral ossea,4,nhanes_examination.dxx_j; nhanes_examination.dxxfem_j; nhanes_examination.dxxspn_j,3
densidade ossea,densidade ossea,1,nhanes_examination.dxxspn_j,1
densidade ossea,densitometria ossea,1,nhanes_examination.dxx_j,1
densidade ossea,exames de densidade ossea,1,nhanes_examination.dxx_j,1
diabetes diagnostico,diabetes,2,nhanes_laboratory.ghb_j; nhanes_questionnaire.diq_j,2
diabetes diagnostico,diabetes diagnostico,1,nhanes_questionnaire.diq_j,1
diabetes diagnostico,hemoglobina glicada,2,nhanes_laboratory.ghb_j; nhanes_laboratory.ihgem_j,2
diabetes diagnostico,indicadores de diabetes,1,nhanes_laboratory.ihgem_j,1
diabetes diagnostico,insulina,2,nhanes_laboratory.ihgem_j; nhanes_questionnaire.diq_j,2
exame dentario,exame de visao,1,nhanes_examination.lux_j,1
exame dentario,exame dentario,3,nhanes_examination.ohxden_j; nhanes_examination.ohxref_j,2
exame dentario,exame fisico,1,nhanes_examination.ohxden_j,1
exame dentario,exame odontologico,1,nhanes_examination.ohxref_j,1
exame dentario,medo de exame,1,nhanes_examination.auxwbr_j,1
exame dentario,status de exame oral,1,nhanes_examination.ohxref_j,1
prevalencia de condicoes de sono,frequencia de sintomas,3,nhanes_questionnaire.hiq_j; nhanes_questionnaire.puqmec_j; nhanes_questionnaire.smqfam_j,3
prevalencia de condicoes de sono,frequencia de sintomas respiratorios,1,nhanes_questionnaire.smqrtu_j,1
prevalencia de condicoes de sono,padroes de sono,1,nhanes_questionnaire.slq_j,1
prevalencia de condicoes de sono,prevalencia de condicoes de sono,1,nhanes_questionnaire.hsq_j,1
prevalencia de condicoes de sono,prevalencia de sintomas,1,nhanes_questionnaire.imq_j,1
prevalencia de condicoes de sono,qualidade do sono,1,nhanes_questionnaire.slq_j,1
uso de medicamentos,uso de drogas,1,nhanes_questionnaire.duq_j,1
uso de medicamentos,uso de medicamentos,7,nhanes_examination.lux_j; nhanes_questionnaire.bpq_j; nhanes_questionnaire.rxq_rx_j; nhanes_questionnaire.rxqasa_j,4
historico gestacional,altura,1,nhanes_questionnaire.whq_j,1
historico gestacional,cdq,1,nhanes_questionnaire.cdq_j,1
historico gestacional,ciclo 2017-2018,1,nhanes_admin.load_catalog,1
historico gestacional,genero,1,nhanes_demographics.demo_j,1
historico gestacional,historico gestacional,1,nhanes_questionnaire.rhq_j,1
historico gestacional,historico menstrual,1,nhanes_questionnaire.rhq_j,1
historico gestacional,perfil de pfas,1,nhanes_laboratory.sspfas_j,1
pesos dieteticos,catalogo nhanes,1,nhanes_admin.load_catalog,1
pesos dieteticos,dieta,3,nhanes_dietary.dr1tot_j; nhanes_dietary.dr2iff_j; nhanes_questionnaire.paq_j,3
pesos dieteticos,dieta recordatoria,1,nhanes_dietary.dr2iff_j,1
pesos dieteticos,peso dietetico individual,1,nhanes_dietary.dr1iff_j,1
pesos dieteticos,pesos dieteticos,1,nhanes_dietary.ds1tot_j,1
padroes de consumo,comportamento de consumo,1,nhanes_questionnaire.smq_j,1
padroes de consumo,frequencia de consumo,3,nhanes_questionnaire.alq_j; nhanes_questionnaire.duq_j,2
padroes de consumo,localizacao de consumo,1,nhanes_dietary.ds2ids_j,1
padroes de consumo,padroes de consumo,1,nhanes_questionnaire.fsq_j,1
padroes de consumo,preferencias de consumo,1,nhanes_questionnaire.cdq_j,1
escore de sintomas depressivos,escore de depressao,1,nhanes_questionnaire.deq_j,1
escore de sintomas depressivos,escore de sintomas depressivos,1,nhanes_questionnaire.dpq_j,1
escore de sintomas depressivos,pontuacao de sintomas depressivos,1,nhanes_laboratory.fastqx_j,1
escore de sintomas depressivos,respostas de depressao,1,nhanes_questionnaire.dpq_j,1
escore de sintomas depressivos,sintomas depressivos,3,nhanes_laboratory.fastqx_j; nhanes_questionnaire.deq_j; nhanes_questionnaire.dpq_j,3
analise de laboratorio,analise de laboratorio,6,nhanes_laboratory.ephpp_j; nhanes_laboratory.fr_j; nhanes_laboratory.ssneon_j; nhanes_laboratory.ssuvoc_j; nhanes_laboratory.uvoc_j; nhanes_laboratory.vocwb_j,6
dados biometricos,dados biometricos,1,nhanes_examination.dxxfem_j,1
dados biometricos,variaveis biometricas,5,nhanes_examination.bpx_j; nhanes_laboratory.phthte_j; nhanes_laboratory.ssneon_j; nhanes_laboratory.ssuvcm_j; nhanes_laboratory.ssuvoc_j,5
tempo de uso de medicamentos,duracao de prescricao,1,nhanes_questionnaire.rxqasa_j,1
tempo de uso de medicamentos,duracao do tratamento,2,nhanes_questionnaire.rxq_rx_j,1
tempo de uso de medicamentos,tempo de coleta,1,nhanes_laboratory.ucflow_j,1
tempo de uso de medicamentos,tempo de jejum,1,nhanes_laboratory.fastqx_j,1
tempo de uso de medicamentos,tempo de uso de medicamentos,1,nhanes_questionnaire.rxq_rx_j,1
exames laboratoriais,exames biomedicos,1,nhanes_laboratory.uvoc_j,1
exames laboratoriais,exames laboratoriais,5,nhanes_examination.dxxag_j; nhanes_laboratory.biopro_j; nhanes_laboratory.crco_j; nhanes_laboratory.fertin_j; nhanes_laboratory.hepe_j,5
tecnicas cirurgicas,hormonios sexuais,1,nhanes_laboratory.sstst_j,1
tecnicas cirurgicas,lateralidade do braco,1,nhanes_examination.bpxo_j,1
tecnicas cirurgicas,medidas de luxacao,1,nhanes_examination.lux_j,1
tecnicas cirurgicas,tamanho de protese,1,nhanes_examination.lux_j,1
tecnicas cirurgicas,tecnicas cirurgicas,1,nhanes_examination.lux_j,1
tecnicas cirurgicas,tratamento medico,1,nhanes_examination.lux_j,1
medidas de saude,medidas de saude,2,nhanes_laboratory.ucm_j; nhanes_laboratory.vid_j,2
medidas de saude,recursos de saude,1,nhanes_examination.ohxref_j,1
medidas de saude,status de saude,2,nhanes_examination.ohxden_j; nhanes_examination.ohxref_j,2
medidas de saude,tendencias de saude,1,nhanes_laboratory.ucot_j,1
analise de hemograma,analise de fertilidade,1,nhanes_laboratory.fertin_j,1
analise de hemograma,analise de gravidez,1,nhanes_laboratory.ucpreg_j,1
analise de hemograma,analise de hemograma,1,nhanes_laboratory.cbc_j,1
analise de hemograma,analise de hemograma completo,1,nhanes_laboratory.cbc_j,1
analise de hemograma,analise de hormonios,1,nhanes_laboratory.sstst_j,1
avaliacao indicadores nutricionais,avaliacao de deficiencias nutricionais,1,nhanes_laboratory.vid_j,1
avaliacao indicadores nutricionais,avaliacao de ingestao calorica,1,nhanes_dietary.ds2tot_j,1
avaliacao indicadores nutricionais,avaliacao indicadores nutricionais,1,nhanes_questionnaire.inq_j,1
avaliacao indicadores nutricionais,avaliacao ingestao potassio,1,nhanes_questionnaire.kiq_u_j,1
avaliacao indicadores nutricionais,dieta e amamentacao,1,nhanes_questionnaire.dbq_j,1
pesquisa nhanes,ciclos de pesquisa nhanes,1,nhanes_admin.load_catalog,1
pesquisa nhanes,pesos amostrais laboratoriais,1,nhanes_laboratory.ssglyp_j,1
pesquisa nhanes,pesquisa nhanes,3,nhanes_dietary.ds2ids_j; nhanes_laboratory.ucm_j; nhanes_laboratory.uhg_j,3
comportamento social,comportamento compulsivo,1,nhanes_questionnaire.ocq_j,1
comportamento social,comportamento social,1,nhanes_questionnaire.osq_j,1
comportamento social,frequencia de uso,3,nhanes_dietary.dsqids_j; nhanes_questionnaire.duq_j; nhanes_questionnaire.rxqasa_j,3
niveis de lipidios,concentracao de colesterol,1,nhanes_laboratory.vitaec_j,1
niveis de lipidios,niveis de hdl,1,nhanes_laboratory.hdl_j,1
niveis de lipidios,niveis de lipidios,1,nhanes_laboratory.trigly_j,1
niveis de lipidios,niveis de triglicerideos,1,nhanes_laboratory.trigly_j,1
niveis de lipidios,variabilidade de lipidios,1,nhanes_laboratory.tchol_j,1
niveis de etanol,concentracao de metabolitos,1,nhanes_laboratory.uphopm_j,1
niveis de etanol,niveis de etanol,1,nhanes_laboratory.ethox_j,1
niveis de etanol,niveis de nitrato,1,nhanes_laboratory.pernt_j,1
niveis de etanol,niveis de pfas no sangue,1,nhanes_laboratory.pfas_j,1
niveis de etanol,niveis sericos de etoxietanol,1,nhanes_laboratory.ethox_j,1
idade de inicio,idade,1,nhanes_demographics.demo_j,1
idade de inicio,idade de inicio,1,nhanes_questionnaire.duq_j,1
idade de inicio,idade de inicio de limitacao,1,nhanes_questionnaire.pfq_j,1
idade de inicio,idade de inicio de uso,1,nhanes_questionnaire.duq_j,1
idade de inicio,idade e genero,1,nhanes_demographics.demo_j,1
testes laboratoriais,testes laboratoriais,4,nhanes_laboratory.hepa_j; nhanes_laboratory.hepb_s_j; nhanes_laboratory.hepbd_j; nhanes_laboratory.hepc_j,4
testes laboratoriais,testes laboratoriais de cmv,1,nhanes_laboratory.cmv_j,1
avaliacao de audicao,avaliacao de audicao,1,nhanes_questionnaire.auq_j,1
avaliacao de audicao,avaliacao de campo visual,1,nhanes_examination.lux_j,1
avaliacao de audicao,avaliacao de saude vocal,1,nhanes_questionnaire.vtq_j,1
avaliacao de audicao,questionario de saude auditiva,1,nhanes_questionnaire.auq_j,1
consumo de alcool,consumo de alcool,3,nhanes_questionnaire.alq_j,1
consumo de alcool,consumo de cafeina,1,nhanes_laboratory.fastqx_j,1
tempo de coleta urinaria,dosagem de creatinina,1,nhanes_laboratory.crco_j,1
tempo de coleta urinaria,historico de doencas renais,1,nhanes_questionnaire.kiq_u_j,1
tempo de coleta urinaria,tempo de coleta de urina,1,nhanes_laboratory.ucflow_j,1
tempo de coleta urinaria,tempo de coleta urinaria,1,nhanes_laboratory.ucflow_j,1
hemograma completo,eritrograma,1,nhanes_laboratory.cbc_j,1
hemograma completo,glicoproteina especifica,1,nhanes_laboratory.ssglyp_j,1
hemograma completo,hemograma completo,1,nhanes_laboratory.cbc_j,1
hemograma completo,leucograma,1,nhanes_laboratory.cbc_j,1
frequencia alimentar,frequencia alimentar,1,nhanes_questionnaire.cbq_j,1
frequencia alimentar,frequencia de refeicoes,1,nhanes_questionnaire.dbq_j,1
frequencia alimentar,frequencia de suplementacao,1,nhanes_dietary.dsqids_j,1
frequencia alimentar,pontuacao frequencia alimentar,1,nhanes_questionnaire.cbqpfc_j,1
frequencia de respostas,frequencia de respostas,4,nhanes_questionnaire.auq_j; nhanes_questionnaire.cbqpfa_j; nhanes_questionnaire.fsq_j; nhanes_questionnaire.pfq_j,4
percepcao de peso,historico de peso,1,nhanes_questionnaire.whq_j,1
percepcao de peso,massa gorda e magra,1,nhanes_examination.dxxag_j,1
percepcao de peso,percepcao de peso,1,nhanes_questionnaire.whqmec_j,1
percepcao de peso,tentativas de emagrecimento,1,nhanes_questionnaire.whqmec_j,1
hiv soroprevalencia,hiv soroprevalencia,1,nhanes_laboratory.hiv_j,1
hiv soroprevalencia,prevalencia de anticorpos,1,nhanes_laboratory.cmv_j,1
hiv soroprevalencia,prevalencia de hiv,1,nhanes_laboratory.hiv_j,1
hiv soroprevalencia,status de hiv,1,nhanes_laboratory.hiv_j,1
metabolitos de nicotina,metabolitos de nicotina,1,nhanes_laboratory.ucot_j,1
metabolitos de nicotina,metabolitos de solventes,1,nhanes_laboratory.uvoc_j,1
metabolitos de nicotina,metabolitos organofosforados,1,nhanes_laboratory.uphopm_j,1
metabolitos de nicotina,valores de creatinina,1,nhanes_laboratory.opd_j,1
padroes de ingestao nutricional,padroes de ingestao,1,nhanes_questionnaire.alq_j,1
padroes de ingestao nutricional,padroes de ingestao nutricional,1,nhanes_questionnaire.diq_j,1
padroes de ingestao nutricional,seguranca alimentar,2,nhanes_questionnaire.fsq_j; nhanes_questionnaire.inq_j,2
aleitamento materno,aleitamento materno,1,nhanes_questionnaire.dbq_j,1
aleitamento materno,compostos nitrogenados,1,nhanes_laboratory.pernt_j,1
aleitamento materno,quantidade de bebidas,1,nhanes_questionnaire.alq_j,1
analise de marcadores laboratoriais,analise de biomarcadores laboratoriais,1,nhanes_laboratory.pbcd_j,1
analise de marcadores laboratoriais,analise de marcadores laboratoriais,1,nhanes_laboratory.ssuvcm_j,1
analise de marcadores laboratoriais,avaliacao de marcadores laboratoriais,1,nhanes_laboratory.sstst_j,1
analise de cotinina,analise de cotinina,2,nhanes_laboratory.cot_j; nhanes_laboratory.ucot_j,2
analise de cotinina,valores de limite de deteccao,1,nhanes_laboratory.phthte_j,1
pesquisa de exposicao a poluentes,analise de exposicao a etoxiquina,1,nhanes_laboratory.ethox_j,1
pesquisa de exposicao a poluentes,contaminantes ambientais,1,nhanes_laboratory.ephpp_j,1
pesquisa de exposicao a poluentes,pesquisa de exposicao a poluentes,1,nhanes_laboratory.pah_j,1
concentracao de analitos,analise de lipoproteinas,1,nhanes_laboratory.trigly_j,1
concentracao de analitos,concentracao de analitos,2,nhanes_laboratory.uas_j; nhanes_laboratory.uhg_j,2
padroes alimentares,avaliacao de frequencia alimentar,1,nhanes_questionnaire.fsq_j,1
padroes alimentares,padroes alimentares,1,nhanes_questionnaire.kiq_u_j,1
padroes alimentares,padroes dieteticos,1,nhanes_questionnaire.dbq_j,1
imunoglobulinas igg e igm,avaliacao de imunoglobulinas,1,nhanes_laboratory.cmv_j,1
imunoglobulinas igg e igm,imunoglobulinas igg e igm,1,nhanes_laboratory.cmv_j,1
imunoglobulinas igg e igm,resultados sorologicos,1,nhanes_laboratory.hepe_j,1
micronutrientes laboratoriais,biomonitoramento laboratorial,1,nhanes_laboratory.phthte_j,1
micronutrientes laboratoriais,dados laboratoriais nutricionais,1,nhanes_laboratory.folate_j,1
micronutrientes laboratoriais,micronutrientes laboratoriais,1,nhanes_laboratory.vitaec_j,1
vacinacao,cobertura vacinal,1,nhanes_questionnaire.imq_j,1
