Macrotema,Tema,Frequência,Tabelas de Origem,Qtd Tabelas
indice de massa corporal (imc),avaliacao de dificuldade fisica,1,nhanes_questionnaire.pfq_j,1
indice de massa corporal (imc),indice de massa corporal (imc),1,nhanes_examination.bmx_j,1
dados de exame fisico,dados de exame fisico,1,nhanes_examination.auxar_j,1
dados de exame fisico,protocolo de exame fisico,1,nhanes_examination.bpxo_j,1
medidas laboratoriais de lipidios,exames laboratoriais de lipidios,1,nhanes_laboratory.hdl_j,1
medidas laboratoriais de lipidios,medidas laboratoriais de lipidios,1,nhanes_laboratory.trigly_j,1
frequencia de atividades fisicas,frequencia de atividades fisicas,1,nhanes_questionnaire.paq_j,1
frequencia de atividades fisicas,frequencia de sintomas,1,nhanes_questionnaire.vtq_j,1
historico de hipertensao,historico de hipertensao,1,nhanes_questionnaire.bpq_j,1
historico de hipertensao,historico de saude renal,1,nhanes_questionnaire.kiq_u_j,1
percepcao de peso,percepcao de peso,1,nhanes_questionnaire.whq_j,1
percepcao de peso,percepcao de peso corporal,1,nhanes_questionnaire.whqmec_j,1
status do exame de atividade,pesos de subamostra de laboratorio,1,nhanes_laboratory.ssuvcm_j,1
status do exame de atividade,status do exame de atividade,1,nhanes_examination.lux_j,1
analise da funcao hepatica,analise da funcao hepatica,1,nhanes_laboratory.biopro_j,1
autoavaliacao da dieta,autoavaliacao da dieta,1,nhanes_questionnaire.dbq_j,1
dosagem de medicamentos,dosagem de medicamentos,1,nhanes_questionnaire.rxqasa_j,1
frequencia de pulso,frequencia de pulso,1,nhanes_examination.bpxo_j,1
historico de vacinacao,historico de vacinacao,1,nhanes_questionnaire.imq_j,1
marcadores de inflamacao,marcadores de inflamacao,1,nhanes_laboratory.hscrp_j,1
medicao de alfa-1-glicoproteina acida,medicao de alfa-1-glicoproteina acida,1,nhanes_laboratory.ssagp_j,1
medicao de exposicao a luz,medicao de exposicao a luz,1,nhanes_examination.lux_j,1
medicoes de esteroides sericos,medicoes de esteroides sericos,1,nhanes_laboratory.sstst_j,1
"niveis de analitos ihg, bge, bgm","niveis de analitos ihg, bge, bgm",1,nhanes_laboratory.ihgem_j,1
niveis de anticorpos igg e igm,niveis de anticorpos igg e igm,1,nhanes_laboratory.cmv_j,1
perfil sociodemografico,perfil sociodemografico,1,nhanes_demographics.demo_j,1
questionario de uso de pesticidas,questionario de uso de pesticidas,1,nhanes_questionnaire.puqmec_j,1
relacao albumina/creatinina,relacao albumina/creatinina,1,nhanes_laboratory.alb_cr_j,1
teste de gravidez em urina,teste de gravidez em urina,1,nhanes_laboratory.ucpreg_j,1
zumbido nos ouvidos,zumbido nos ouvidos,1,nhanes_questionnaire.auq_j,1
