Tipo,Tabela,ModelA,RunA,ModelB,RunB,HardDice,SoftDice,TemaA,TemaB,Similarity
INTER,nhanes_dietary.ds2ids_j,DEEPSEEK,1,OPENAI,2,0.6666666666666666,0.666666309038798,suplementos dieteticos,suplementos dieteticos,0.9999992847442627
INTER,nhanes_dietary.ds2ids_j,DEEPSEEK,1,OPENAI,3,0.6666666666666666,0.666666309038798,ingestao de nutrientes,ingestao de nutrientes,0.9999996423721313
INTER,nhanes_dietary.ds2ids_j,DEEPSEEK,1,OPENAI,3,0.6666666666666666,0.666666309038798,pesquisa nhanes,nutricao,0.4545421898365021
INTER,nhanes_dietary.ds2ids_j,DEEPSEEK,1,OPENAI,3,0.6666666666666666,0.666666309038798,suplementos dieteticos,suplementos dieteticos,0.9999992847442627
INTER,nhanes_dietary.ds2ids_j,DEEPSEEK,2,OPENAI,1,0.3333333333333333,0.7870091001192728,ingestao de nutrientes,ingestao de nutrientes,0.9999996423721313
INTER,nhanes_dietary.ds2ids_j,DEEPSEEK,2,OPENAI,1,0.3333333333333333,0.7870091001192728,pesquisa nhanes,dados de saude,0.5382876396179199
INTER,nhanes_dietary.ds2ids_j,DEEPSEEK,2,OPENAI,1,0.3333333333333333,0.7870091001192728,suplementos dieteticos,suplementos nutricionais,0.8227400183677673
INTER,nhanes_dietary.ds2ids_j,DEEPSEEK,2,OPENAI,2,0.6666666666666666,0.666666309038798,ingestao de nutrientes,ingestao de nutrientes,0.9999996423721313
INTER,nhanes_dietary.ds2ids_j,DEEPSEEK,2,OPENAI,2,0.6666666666666666,0.666666309038798,pesquisa nhanes,nutricao,0.4545421898365021
INTER,nhanes_dietary.ds2ids_j,DEEPSEEK,2,OPENAI,2,0.6666666666666666,0.666666309038798,suplementos dieteticos,suplementos dieteticos,0.9999992847442627
INTER,nhanes_dietary.ds2ids_j,DEEPSEEK,2,OPENAI,3,0.6666666666666666,0.666666309038798,ingestao de nutrientes,ingestao de nutrientes,0.9999996423721313
INTER,nhanes_dietary.ds2ids_j,DEEPSEEK,2,OPENAI,3,0.6666666666666666,0.666666309038798,pesquisa nhanes,nutricao,0.4545421898365021
INTER,nhanes_dietary.ds2ids_j,DEEPSEEK,2,OPENAI,3,0.6666666666666666,0.666666309038798,suplementos dieteticos,suplementos dieteticos,0.9999992847442627
INTER,nhanes_dietary.ds2ids_j,DEEPSEEK,3,OPENAI,1,0.3333333333333333,0.7870091001192728,ingestao de nutrientes,ingestao de nutrientes,0.9999996423721313
INTER,nhanes_dietary.ds2ids_j,DEEPSEEK,3,OPENAI,1,0.3333333333333333,0.7870091001192728,pesquisa nhanes,dados de saude,0.5382876396179199
INTER,nhanes_dietary.ds2ids_j,DEEPSEEK,3,OPENAI,1,0.3333333333333333,0.7870091001192728,suplementos dieteticos,suplementos nutricionais,0.8227400183677673
INTER,nhanes_dietary.ds2ids_j,DEEPSEEK,3,OPENAI,2,0.6666666666666666,0.666666309038798,ingestao de nutrientes,ingestao de nutrientes,0.9999996423721313
INTER,nhanes_dietary.ds2ids_j,DEEPSEEK,3,OPENAI,2,0.6666666666666666,0.666666309038798,pesquisa nhanes,nutricao,0.4545421898365021
INTER,nhanes_dietary.ds2ids_j,DEEPSEEK,3,OPENAI,2,0.6666666666666666,0.666666309038798,suplementos dieteticos,suplementos dieteticos,0.9999992847442627
INTER,nhanes_dietary.ds2ids_j,DEEPSEEK,3,OPENAI,3,0.6666666666666666,0.666666309038798,ingestao de nutrientes,ingestao de nutrientes,0.9999996423721313
INTER,nhanes_dietary.ds2ids_j,DEEPSEEK,3,OPENAI,3,0.6666666666666666,0.666666309038798,pesquisa nhanes,nutricao,0.4545421898365021
INTER,nhanes_dietary.ds2ids_j,DEEPSEEK,3,OPENAI,3,0.6666666666666666,0.666666309038798,suplementos dieteticos,suplementos dieteticos,0.9999992847442627
INTER,nhanes_dietary.ds2ids_j,MISTRAL,1,OPENAI,1,0.0,0.5608176390329996,ingestao nutricional,ingestao de nutrientes,0.8597128987312317
INTER,nhanes_dietary.ds2ids_j,MISTRAL,1,OPENAI,1,0.0,0.5608176390329996,localizacao de consumo,dados de saude,0.41034984588623047
INTER,nhanes_dietary.ds2ids_j,MISTRAL,1,OPENAI,1,0.0,0.5608176390329996,suplementos dieteticos,suplementos nutricionais,0.8227400183677673
INTER,nhanes_dietary.ds2ids_j,MISTRAL,1,OPENAI,2,0.3333333333333333,0.6199040611584982,ingestao nutricional,ingestao de nutrientes,0.8597128987312317
INTER,nhanes_dietary.ds2ids_j,MISTRAL,1,OPENAI,2,0.3333333333333333,0.6199040611584982,localizacao de consumo,nutricao,0.43561142683029175
INTER,nhanes_dietary.ds2ids_j,MISTRAL,1,OPENAI,2,0.3333333333333333,0.6199040611584982,suplementos dieteticos,suplementos dieteticos,0.9999992847442627
INTER,nhanes_dietary.ds2ids_j,MISTRAL,1,OPENAI,3,0.3333333333333333,0.6199040611584982,ingestao nutricional,ingestao de nutrientes,0.8597128987312317
INTER,nhanes_dietary.ds2ids_j,MISTRAL,1,OPENAI,3,0.3333333333333333,0.6199040611584982,localizacao de consumo,nutricao,0.43561142683029175
INTER,nhanes_dietary.ds2ids_j,MISTRAL,1,OPENAI,3,0.3333333333333333,0.6199040611584982,suplementos dieteticos,suplementos dieteticos,0.9999992847442627
INTER,nhanes_dietary.ds2ids_j,MISTRAL,2,OPENAI,1,0.0,0.736977775891622,ingestao nutricional diaria,ingestao de nutrientes,0.7335342168807983
INTER,nhanes_dietary.ds2ids_j,MISTRAL,2,OPENAI,1,0.0,0.736977775891622,pesquisa de saude populacional,dados de saude,0.6546590924263
INTER,nhanes_dietary.ds2ids_j,MISTRAL,2,OPENAI,1,0.0,0.736977775891622,suplementos dieteticos,suplementos nutricionais,0.8227400183677673
INTER,nhanes_dietary.ds2ids_j,MISTRAL,2,OPENAI,2,0.3333333333333333,0.577844500541687,ingestao nutricional diaria,ingestao de nutrientes,0.7335342168807983
INTER,nhanes_dietary.ds2ids_j,MISTRAL,2,OPENAI,2,0.3333333333333333,0.577844500541687,pesquisa de saude populacional,nutricao,0.43230074644088745
INTER,nhanes_dietary.ds2ids_j,MISTRAL,2,OPENAI,2,0.3333333333333333,0.577844500541687,suplementos dieteticos,suplementos dieteticos,0.9999992847442627
INTER,nhanes_dietary.ds2ids_j,MISTRAL,2,OPENAI,3,0.3333333333333333,0.577844500541687,ingestao nutricional diaria,ingestao de nutrientes,0.7335342168807983
INTER,nhanes_dietary.ds2ids_j,MISTRAL,2,OPENAI,3,0.3333333333333333,0.577844500541687,pesquisa de saude populacional,nutricao,0.43230074644088745
INTER,nhanes_dietary.ds2ids_j,MISTRAL,2,OPENAI,3,0.3333333333333333,0.577844500541687,suplementos dieteticos,suplementos dieteticos,0.9999992847442627
INTER,nhanes_dietary.ds2ids_j,MISTRAL,3,OPENAI,1,0.0,0.5608176390329996,ingestao nutricional,ingestao de nutrientes,0.8597128987312317
INTER,nhanes_dietary.ds2ids_j,MISTRAL,3,OPENAI,1,0.0,0.5608176390329996,localizacao de consumo,dados de saude,0.41034984588623047
INTER,nhanes_dietary.ds2ids_j,MISTRAL,3,OPENAI,1,0.0,0.5608176390329996,suplementos dieteticos,suplementos nutricionais,0.8227400183677673
INTER,nhanes_dietary.ds2ids_j,MISTRAL,3,OPENAI,2,0.3333333333333333,0.6199040611584982,ingestao nutricional,ingestao de nutrientes,0.8597128987312317
INTER,nhanes_dietary.ds2ids_j,MISTRAL,3,OPENAI,2,0.3333333333333333,0.6199040611584982,localizacao de consumo,nutricao,0.43561142683029175
INTER,nhanes_dietary.ds2ids_j,MISTRAL,3,OPENAI,2,0.3333333333333333,0.6199040611584982,suplementos dieteticos,suplementos dieteticos,0.9999992847442627
INTER,nhanes_dietary.ds2ids_j,MISTRAL,3,OPENAI,3,0.3333333333333333,0.6199040611584982,ingestao nutricional,ingestao de nutrientes,0.8597128987312317
INTER,nhanes_dietary.ds2ids_j,MISTRAL,3,OPENAI,3,0.3333333333333333,0.6199040611584982,localizacao de consumo,nutricao,0.43561142683029175
INTER,nhanes_dietary.ds2ids_j,MISTRAL,3,OPENAI,3,0.3333333333333333,0.6199040611584982,suplementos dieteticos,suplementos dieteticos,0.9999992847442627
INTER,nhanes_dietary.ds2tot_j,DEEPSEEK,1,MISTRAL,1,0.0,0.6463395555814108,ingestao de nutrientes,avaliacao de ingestao calorica,0.554577648639679
INTER,nhanes_dietary.ds2tot_j,DEEPSEEK,1,MISTRAL,1,0.0,0.6463395555814108,pesquisa dietetica,pesquisa de dieta alimentar,0.8579245209693909
INTER,nhanes_dietary.ds2tot_j,DEEPSEEK,1,MISTRAL,1,0.0,0.6463395555814108,suplementos dieteticos,consumo diario de nutrientes,0.5265164971351624
INTER,nhanes_dietary.ds2tot_j,DEEPSEEK,1,MISTRAL,2,0.0,0.6463395555814108,ingestao de nutrientes,avaliacao de ingestao calorica,0.554577648639679
INTER,nhanes_dietary.ds2tot_j,DEEPSEEK,1,MISTRAL,2,0.0,0.6463395555814108,pesquisa dietetica,pesquisa de dieta alimentar,0.8579245209693909
INTER,nhanes_dietary.ds2tot_j,DEEPSEEK,1,MISTRAL,2,0.0,0.6463395555814108,suplementos dieteticos,consumo diario de nutrientes,0.5265164971351624
INTER,nhanes_dietary.ds2tot_j,DEEPSEEK,1,MISTRAL,3,0.0,0.6463395555814108,ingestao de nutrientes,avaliacao de ingestao calorica,0.554577648639679
INTER,nhanes_dietary.ds2tot_j,DEEPSEEK,1,MISTRAL,3,0.0,0.6463395555814108,pesquisa dietetica,pesquisa de dieta alimentar,0.8579245209693909
INTER,nhanes_dietary.ds2tot_j,DEEPSEEK,1,MISTRAL,3,0.0,0.6463395555814108,suplementos dieteticos,consumo diario de nutrientes,0.5265164971351624
INTER,nhanes_dietary.ds2tot_j,DEEPSEEK,2,MISTRAL,1,0.0,0.6220932404200236,ingestao de nutrientes,avaliacao de ingestao calorica,0.554577648639679
INTER,nhanes_dietary.ds2tot_j,DEEPSEEK,2,MISTRAL,1,0.0,0.6220932404200236,pesquisa dietetica nhanes,pesquisa de dieta alimentar,0.7851855754852295
INTER,nhanes_dietary.ds2tot_j,DEEPSEEK,2,MISTRAL,1,0.0,0.6220932404200236,suplementos dieteticos,consumo diario de nutrientes,0.5265164971351624
INTER,nhanes_dietary.ds2tot_j,DEEPSEEK,2,MISTRAL,2,0.0,0.6220932404200236,ingestao de nutrientes,avaliacao de ingestao calorica,0.554577648639679
INTER,nhanes_dietary.ds2tot_j,DEEPSEEK,2,MISTRAL,2,0.0,0.6220932404200236,pesquisa dietetica nhanes,pesquisa de dieta alimentar,0.7851855754852295
INTER,nhanes_dietary.ds2tot_j,DEEPSEEK,2,MISTRAL,2,0.0,0.6220932404200236,suplementos dieteticos,consumo diario de nutrientes,0.5265164971351624
INTER,nhanes_dietary.ds2tot_j,DEEPSEEK,2,MISTRAL,3,0.0,0.6220932404200236,ingestao de nutrientes,avaliacao de ingestao calorica,0.554577648639679
INTER,nhanes_dietary.ds2tot_j,DEEPSEEK,2,MISTRAL,3,0.0,0.6220932404200236,pesquisa dietetica nhanes,pesquisa de dieta alimentar,0.7851855754852295
INTER,nhanes_dietary.ds2tot_j,DEEPSEEK,2,MISTRAL,3,0.0,0.6220932404200236,suplementos dieteticos,consumo diario de nutrientes,0.5265164971351624
INTER,nhanes_dietary.ds2tot_j,DEEPSEEK,3,MISTRAL,1,0.0,0.40294885635375977,consumo alimentar,consumo diario de nutrientes,0.6467391848564148
INTER,nhanes_dietary.ds2tot_j,DEEPSEEK,3,MISTRAL,1,0.0,0.40294885635375977,nutrientes totais,avaliacao de ingestao calorica,0.4833680987358093
INTER,nhanes_dietary.ds2tot_j,DEEPSEEK,3,MISTRAL,1,0.0,0.40294885635375977,suplementos dieteticos,pesquisa de dieta alimentar,0.5621073842048645
INTER,nhanes_dietary.ds2tot_j,DEEPSEEK,3,MISTRAL,2,0.0,0.40294885635375977,consumo alimentar,consumo diario de nutrientes,0.6467391848564148
INTER,nhanes_dietary.ds2tot_j,DEEPSEEK,3,MISTRAL,2,0.0,0.40294885635375977,nutrientes totais,avaliacao de ingestao calorica,0.4833680987358093
INTER,nhanes_dietary.ds2tot_j,DEEPSEEK,3,MISTRAL,2,0.0,0.40294885635375977,suplementos dieteticos,pesquisa de dieta alimentar,0.5621073842048645
INTER,nhanes_dietary.ds2tot_j,DEEPSEEK,3,MISTRAL,3,0.0,0.40294885635375977,consumo alimentar,consumo diario de nutrientes,0.6467391848564148
INTER,nhanes_dietary.ds2tot_j,DEEPSEEK,3,MISTRAL,3,0.0,0.40294885635375977,nutrientes totais,avaliacao de ingestao calorica,0.4833680987358093
INTER,nhanes_dietary.ds2tot_j,DEEPSEEK,3,MISTRAL,3,0.0,0.40294885635375977,suplementos dieteticos,pesquisa de dieta alimentar,0.5621073842048645
INTER,nhanes_dietary.ds2tot_j,DEEPSEEK,1,OPENAI,1,0.3333333333333333,0.7758881648381551,ingestao de nutrientes,ingestao de nutrientes,0.9999996423721313
INTER,nhanes_dietary.ds2tot_j,DEEPSEEK,1,OPENAI,1,0.3333333333333333,0.7758881648381551,pesquisa dietetica,dados dieteticos,0.7596513628959656
INTER,nhanes_dietary.ds2tot_j,DEEPSEEK,1,OPENAI,1,0.3333333333333333,0.7758881648381551,suplementos dieteticos,nutricao,0.5680134892463684
INTER,nhanes_dietary.ds2tot_j,DEEPSEEK,1,OPENAI,2,0.3333333333333333,0.7758881648381551,ingestao de nutrientes,ingestao de nutrientes,0.9999996423721313
INTER,nhanes_dietary.ds2tot_j,DEEPSEEK,1,OPENAI,2,0.3333333333333333,0.7758881648381551,pesquisa dietetica,dados dieteticos,0.7596513628959656
INTER,nhanes_dietary.ds2tot_j,DEEPSEEK,1,OPENAI,2,0.3333333333333333,0.7758881648381551,suplementos dieteticos,nutricao,0.5680134892463684
INTER,nhanes_dietary.ds2tot_j,DEEPSEEK,1,OPENAI,3,0.3333333333333333,0.7758881648381551,ingestao de nutrientes,ingestao de nutrientes,0.9999996423721313
INTER,nhanes_dietary.ds2tot_j,DEEPSEEK,1,OPENAI,3,0.3333333333333333,0.7758881648381551,pesquisa dietetica,dados dieteticos,0.7596513628959656
INTER,nhanes_dietary.ds2tot_j,DEEPSEEK,1,OPENAI,3,0.3333333333333333,0.7758881648381551,suplementos dieteticos,nutricao,0.5680134892463684
INTER,nhanes_dietary.ds2tot_j,DEEPSEEK,2,OPENAI,1,0.3333333333333333,0.7496983408927917,ingestao de nutrientes,ingestao de nutrientes,0.9999996423721313
INTER,nhanes_dietary.ds2tot_j,DEEPSEEK,2,OPENAI,1,0.3333333333333333,0.7496983408927917,pesquisa dietetica nhanes,nutricao,0.5470563769340515
INTER,nhanes_dietary.ds2tot_j,DEEPSEEK,2,OPENAI,1,0.3333333333333333,0.7496983408927917,suplementos dieteticos,dados dieteticos,0.7020390033721924
INTER,nhanes_dietary.ds2tot_j,DEEPSEEK,2,OPENAI,2,0.3333333333333333,0.7496983408927917,ingestao de nutrientes,ingestao de nutrientes,0.9999996423721313
INTER,nhanes_dietary.ds2tot_j,DEEPSEEK,2,OPENAI,2,0.3333333333333333,0.7496983408927917,pesquisa dietetica nhanes,nutricao,0.5470563769340515
INTER,nhanes_dietary.ds2tot_j,DEEPSEEK,2,OPENAI,2,0.3333333333333333,0.7496983408927917,suplementos dieteticos,dados dieteticos,0.7020390033721924
INTER,nhanes_dietary.ds2tot_j,DEEPSEEK,2,OPENAI,3,0.3333333333333333,0.7496983408927917,ingestao de nutrientes,ingestao de nutrientes,0.9999996423721313
INTER,nhanes_dietary.ds2tot_j,DEEPSEEK,2,OPENAI,3,0.3333333333333333,0.7496983408927917,pesquisa dietetica nhanes,nutricao,0.5470563769340515
INTER,nhanes_dietary.ds2tot_j,DEEPSEEK,2,OPENAI,3,0.3333333333333333,0.7496983408927917,suplementos dieteticos,dados dieteticos,0.7020390033721924
INTER,nhanes_dietary.ds2tot_j,DEEPSEEK,3,OPENAI,1,0.0,0.6491726040840149,consumo alimentar,nutricao,0.5901516675949097
INTER,nhanes_dietary.ds2tot_j,DEEPSEEK,3,OPENAI,1,0.0,0.6491726040840149,nutrientes totais,ingestao de nutrientes,0.6553271412849426
INTER,nhanes_dietary.ds2tot_j,DEEPSEEK,3,OPENAI,1,0.0,0.6491726040840149,suplementos dieteticos,dados dieteticos,0.7020390033721924
INTER,nhanes_dietary.ds2tot_j,DEEPSEEK,3,OPENAI,2,0.0,0.6491726040840149,consumo alimentar,nutricao,0.5901516675949097
INTER,nhanes_dietary.ds2tot_j,DEEPSEEK,3,OPENAI,2,0.0,0.6491726040840149,nutrientes totais,ingestao de nutrientes,0.6553271412849426
INTER,nhanes_dietary.ds2tot_j,DEEPSEEK,3,OPENAI,2,0.0,0.6491726040840149,suplementos dieteticos,dados dieteticos,0.7020390033721924
INTER,nhanes_dietary.ds2tot_j,DEEPSEEK,3,OPENAI,3,0.0,0.6491726040840149,consumo alimentar,nutricao,0.5901516675949097
INTER,nhanes_dietary.ds2tot_j,DEEPSEEK,3,OPENAI,3,0.0,0.6491726040840149,nutrientes totais,ingestao de nutrientes,0.6553271412849426
INTER,nhanes_dietary.ds2tot_j,DEEPSEEK,3,OPENAI,3,0.0,0.6491726040840149,suplementos dieteticos,dados dieteticos,0.7020390033721924
INTER,nhanes_dietary.ds2tot_j,MISTRAL,1,OPENAI,1,0.0,0.5901289184888204,avaliacao de ingestao calorica,nutricao,0.529800295829773
INTER,nhanes_dietary.ds2tot_j,MISTRAL,1,OPENAI,1,0.0,0.5901289184888204,consumo diario de nutrientes,ingestao de nutrientes,0.5850217938423157
INTER,nhanes_dietary.ds2tot_j,MISTRAL,1,OPENAI,1,0.0,0.5901289184888204,pesquisa de dieta alimentar,dados dieteticos,0.6555646657943726
INTER,nhanes_dietary.ds2tot_j,MISTRAL,1,OPENAI,2,0.0,0.5901289184888204,avaliacao de ingestao calorica,nutricao,0.529800295829773
INTER,nhanes_dietary.ds2tot_j,MISTRAL,1,OPENAI,2,0.0,0.5901289184888204,consumo diario de nutrientes,ingestao de nutrientes,0.5850217938423157
INTER,nhanes_dietary.ds2tot_j,MISTRAL,1,OPENAI,2,0.0,0.5901289184888204,pesquisa de dieta alimentar,dados dieteticos,0.6555646657943726
INTER,nhanes_dietary.ds2tot_j,MISTRAL,1,OPENAI,3,0.0,0.5901289184888204,avaliacao de ingestao calorica,nutricao,0.529800295829773
INTER,nhanes_dietary.ds2tot_j,MISTRAL,1,OPENAI,3,0.0,0.5901289184888204,consumo diario de nutrientes,ingestao de nutrientes,0.5850217938423157
INTER,nhanes_dietary.ds2tot_j,MISTRAL,1,OPENAI,3,0.0,0.5901289184888204,pesquisa de dieta alimentar,dados dieteticos,0.6555646657943726
INTER,nhanes_dietary.ds2tot_j,MISTRAL,2,OPENAI,1,0.0,0.5901289184888204,avaliacao de ingestao calorica,nutricao,0.529800295829773
INTER,nhanes_dietary.ds2tot_j,MISTRAL,2,OPENAI,1,0.0,0.5901289184888204,consumo diario de nutrientes,ingestao de nutrientes,0.5850217938423157
INTER,nhanes_dietary.ds2tot_j,MISTRAL,2,OPENAI,1,0.0,0.5901289184888204,pesquisa de dieta alimentar,dados dieteticos,0.6555646657943726
INTER,nhanes_dietary.ds2tot_j,MISTRAL,2,OPENAI,2,0.0,0.5901289184888204,avaliacao de ingestao calorica,nutricao,0.529800295829773
INTER,nhanes_dietary.ds2tot_j,MISTRAL,2,OPENAI,2,0.0,0.5901289184888204,consumo diario de nutrientes,ingestao de nutrientes,0.5850217938423157
INTER,nhanes_dietary.ds2tot_j,MISTRAL,2,OPENAI,2,0.0,0.5901289184888204,pesquisa de dieta alimentar,dados dieteticos,0.6555646657943726
INTER,nhanes_dietary.ds2tot_j,MISTRAL,2,OPENAI,3,0.0,0.5901289184888204,avaliacao de ingestao calorica,nutricao,0.529800295829773
INTER,nhanes_dietary.ds2tot_j,MISTRAL,2,OPENAI,3,0.0,0.5901289184888204,consumo diario de nutrientes,ingestao de nutrientes,0.5850217938423157
INTER,nhanes_dietary.ds2tot_j,MISTRAL,2,OPENAI,3,0.0,0.5901289184888204,pesquisa de dieta alimentar,dados dieteticos,0.6555646657943726
INTER,nhanes_dietary.ds2tot_j,MISTRAL,3,OPENAI,1,0.0,0.5901289184888204,avaliacao de ingestao calorica,nutricao,0.529800295829773
INTER,nhanes_dietary.ds2tot_j,MISTRAL,3,OPENAI,1,0.0,0.5901289184888204,consumo diario de nutrientes,ingestao de nutrientes,0.5850217938423157
INTER,nhanes_dietary.ds2tot_j,MISTRAL,3,OPENAI,1,0.0,0.5901289184888204,pesquisa de dieta alimentar,dados dieteticos,0.6555646657943726
INTER,nhanes_dietary.ds2tot_j,MISTRAL,3,OPENAI,2,0.0,0.5901289184888204,avaliacao de ingestao calorica,nutricao,0.529800295829773
INTER,nhanes_dietary.ds2tot_j,MISTRAL,3,OPENAI,2,0.0,0.5901289184888204,consumo diario de nutrientes,ingestao de nutrientes,0.5850217938423157
INTER,nhanes_dietary.ds2tot_j,MISTRAL,3,OPENAI,2,0.0,0.5901289184888204,pesquisa de dieta alimentar,dados dieteticos,0.6555646657943726
INTER,nhanes_dietary.ds2tot_j,MISTRAL,3,OPENAI,3,0.0,0.5901289184888204,avaliacao de ingestao calorica,nutricao,0.529800295829773
INTER,nhanes_dietary.ds2tot_j,MISTRAL,3,OPENAI,3,0.0,0.5901289184888204,consumo diario de nutrientes,ingestao de nutrientes,0.5850217938423157
INTER,nhanes_dietary.ds2tot_j,MISTRAL,3,OPENAI,3,0.0,0.5901289184888204,pesquisa de dieta alimentar,dados dieteticos,0.6555646657943726
INTER,nhanes_dietary.dsqids_j,DEEPSEEK,1,MISTRAL,1,0.3333333333333333,0.8246127565701803,consumo de nutrientes,nutrientes consumidos,0.8505607843399048
INTER,nhanes_dietary.dsqids_j,DEEPSEEK,1,MISTRAL,1,0.3333333333333333,0.8246127565701803,frequencia de uso,frequencia de suplementacao,0.6232782006263733
INTER,nhanes_dietary.dsqids_j,DEEPSEEK,1,MISTRAL,1,0.3333333333333333,0.8246127565701803,suplementos dieteticos,suplementos dieteticos,0.9999992847442627
INTER,nhanes_dietary.dsqids_j,DEEPSEEK,1,MISTRAL,2,0.3333333333333333,0.8246127565701803,consumo de nutrientes,nutrientes consumidos,0.8505607843399048
INTER,nhanes_dietary.dsqids_j,DEEPSEEK,1,MISTRAL,2,0.3333333333333333,0.8246127565701803,frequencia de uso,frequencia de suplementacao,0.6232782006263733
INTER,nhanes_dietary.dsqids_j,DEEPSEEK,1,MISTRAL,2,0.3333333333333333,0.8246127565701803,suplementos dieteticos,suplementos dieteticos,0.9999992847442627
INTER,nhanes_dietary.dsqids_j,DEEPSEEK,1,MISTRAL,3,0.3333333333333333,0.8246127565701803,consumo de nutrientes,nutrientes consumidos,0.8505607843399048
INTER,nhanes_dietary.dsqids_j,DEEPSEEK,1,MISTRAL,3,0.3333333333333333,0.8246127565701803,frequencia de uso,frequencia de suplementacao,0.6232782006263733
INTER,nhanes_dietary.dsqids_j,DEEPSEEK,1,MISTRAL,3,0.3333333333333333,0.8246127565701803,suplementos dieteticos,suplementos dieteticos,0.9999992847442627
INTER,nhanes_dietary.dsqids_j,DEEPSEEK,2,MISTRAL,1,0.3333333333333333,0.8246127565701803,consumo de nutrientes,nutrientes consumidos,0.8505607843399048
INTER,nhanes_dietary.dsqids_j,DEEPSEEK,2,MISTRAL,1,0.3333333333333333,0.8246127565701803,frequencia de uso,frequencia de suplementacao,0.6232782006263733
INTER,nhanes_dietary.dsqids_j,DEEPSEEK,2,MISTRAL,1,0.3333333333333333,0.8246127565701803,suplementos dieteticos,suplementos dieteticos,0.9999992847442627
INTER,nhanes_dietary.dsqids_j,DEEPSEEK,2,MISTRAL,2,0.3333333333333333,0.8246127565701803,consumo de nutrientes,nutrientes consumidos,0.8505607843399048
INTER,nhanes_dietary.dsqids_j,DEEPSEEK,2,MISTRAL,2,0.3333333333333333,0.8246127565701803,frequencia de uso,frequencia de suplementacao,0.6232782006263733
INTER,nhanes_dietary.dsqids_j,DEEPSEEK,2,MISTRAL,2,0.3333333333333333,0.8246127565701803,suplementos dieteticos,suplementos dieteticos,0.9999992847442627
INTER,nhanes_dietary.dsqids_j,DEEPSEEK,2,MISTRAL,3,0.3333333333333333,0.8246127565701803,consumo de nutrientes,nutrientes consumidos,0.8505607843399048
INTER,nhanes_dietary.dsqids_j,DEEPSEEK,2,MISTRAL,3,0.3333333333333333,0.8246127565701803,frequencia de uso,frequencia de suplementacao,0.6232782006263733
INTER,nhanes_dietary.dsqids_j,DEEPSEEK,2,MISTRAL,3,0.3333333333333333,0.8246127565701803,suplementos dieteticos,suplementos dieteticos,0.9999992847442627
INTER,nhanes_dietary.dsqids_j,DEEPSEEK,3,MISTRAL,1,0.3333333333333333,0.7346096833546957,frequencia de uso,frequencia de suplementacao,0.6232782006263733
INTER,nhanes_dietary.dsqids_j,DEEPSEEK,3,MISTRAL,1,0.3333333333333333,0.7346096833546957,nutrientes e vitaminas,nutrientes consumidos,0.5805515646934509
INTER,nhanes_dietary.dsqids_j,DEEPSEEK,3,MISTRAL,1,0.3333333333333333,0.7346096833546957,suplementos dieteticos,suplementos dieteticos,0.9999992847442627
INTER,nhanes_dietary.dsqids_j,DEEPSEEK,3,MISTRAL,2,0.3333333333333333,0.7346096833546957,frequencia de uso,frequencia de suplementacao,0.6232782006263733
INTER,nhanes_dietary.dsqids_j,DEEPSEEK,3,MISTRAL,2,0.3333333333333333,0.7346096833546957,nutrientes e vitaminas,nutrientes consumidos,0.5805515646934509
INTER,nhanes_dietary.dsqids_j,DEEPSEEK,3,MISTRAL,2,0.3333333333333333,0.7346096833546957,suplementos dieteticos,suplementos dieteticos,0.9999992847442627
INTER,nhanes_dietary.dsqids_j,DEEPSEEK,3,MISTRAL,3,0.3333333333333333,0.7346096833546957,frequencia de uso,frequencia de suplementacao,0.6232782006263733
INTER,nhanes_dietary.dsqids_j,DEEPSEEK,3,MISTRAL,3,0.3333333333333333,0.7346096833546957,nutrientes e vitaminas,nutrientes consumidos,0.5805515646934509
INTER,nhanes_dietary.dsqids_j,DEEPSEEK,3,MISTRAL,3,0.3333333333333333,0.7346096833546957,suplementos dieteticos,suplementos dieteticos,0.9999992847442627
INTER,nhanes_dietary.dsqids_j,DEEPSEEK,1,OPENAI,1,0.0,0.4587610960006714,consumo de nutrientes,ingestao de vitaminas,0.5535432696342468
INTER,nhanes_dietary.dsqids_j,DEEPSEEK,1,OPENAI,1,0.0,0.4587610960006714,frequencia de uso,dados de saude,0.4521273076534271
INTER,nhanes_dietary.dsqids_j,DEEPSEEK,1,OPENAI,1,0.0,0.4587610960006714,suplementos dieteticos,suplementos nutricionais,0.8227400183677673
INTER,nhanes_dietary.dsqids_j,DEEPSEEK,1,OPENAI,2,0.0,0.4587610960006714,consumo de nutrientes,ingestao de vitaminas,0.5535432696342468
INTER,nhanes_dietary.dsqids_j,DEEPSEEK,1,OPENAI,2,0.0,0.4587610960006714,frequencia de uso,dados de saude,0.4521273076534271
INTER,nhanes_dietary.dsqids_j,DEEPSEEK,1,OPENAI,2,0.0,0.4587610960006714,suplementos dieteticos,suplementos nutricionais,0.8227400183677673
INTER,nhanes_dietary.dsqids_j,DEEPSEEK,1,OPENAI,3,0.0,0.4587610960006714,consumo de nutrientes,ingestao de vitaminas,0.5535432696342468
INTER,nhanes_dietary.dsqids_j,DEEPSEEK,1,OPENAI,3,0.0,0.4587610960006714,frequencia de uso,dados de saude,0.4521273076534271
INTER,nhanes_dietary.dsqids_j,DEEPSEEK,1,OPENAI,3,0.0,0.4587610960006714,suplementos dieteticos,suplementos nutricionais,0.8227400183677673
