Macrotema,Tema,Frequência,Tabelas de Origem,Qtd Tabelas
duracao do sono,tempo de jejum,1,nhanes_laboratory.fastqx_j,1
duracao do sono,tempo de trabalho,1,nhanes_questionnaire.ocq_j,1
duracao do sono,trabalho noturno,1,nhanes_questionnaire.ocq_j,1
respostas de questionario,identificador de respondente,4,nhanes_laboratory.ucpreg_j; nhanes_questionnaire.acq_j; nhanes_questionnaire.cdq_j; nhanes_questionnaire.heq_j,4
respostas de questionario,questionario de comportamento do consumidor,3,nhanes_questionnaire.cbq_j; nhanes_questionnaire.cbqpfa_j; nhanes_questionnaire.cbqpfc_j,3
respostas de questionario,questionario sobre moradia,1,nhanes_questionnaire.hoq_j,1
respostas de questionario,respostas de entrevistados,1,nhanes_questionnaire.paqy_j,1
respostas de questionario,respostas de pesquisa,1,nhanes_questionnaire.heq_j,1
respostas de questionario,respostas de questionario,4,nhanes_questionnaire.acq_j; nhanes_questionnaire.cbq_j; nhanes_questionnaire.deq_j; nhanes_questionnaire.puqmec_j,4
respostas de questionario,respostas do questionario de renda,1,nhanes_questionnaire.inq_j,1
limite de deteccao,analise de limite de deteccao,2,nhanes_laboratory.pah_j; nhanes_laboratory.ssfr_j,2
limite de deteccao,analise do limite de deteccao,2,nhanes_laboratory.ihgem_j; nhanes_laboratory.ssuvcm_j,2
limite de deteccao,limite de deteccao,1,nhanes_laboratory.vic_j,1
limite de deteccao,limite de deteccao de analitos,1,nhanes_laboratory.opd_j,1
limite de deteccao,limite de deteccao de glifosato,1,nhanes_laboratory.ssglyp_j,1
limite de deteccao,limite de deteccao de mercurio,1,nhanes_laboratory.uhg_j,1
limite de deteccao,limite de deteccao de produtos quimicos,2,nhanes_laboratory.pfas_j; nhanes_laboratory.sspfas_j,2
limite de deteccao,limite de deteccao ucm,1,nhanes_laboratory.ucm_j,1
limite de deteccao,niveis de concentracao de biomarcadores,1,nhanes_laboratory.ssfr_j,1
limite de deteccao,niveis de etoxiacetato,1,nhanes_laboratory.ethox_j,1
limite de deteccao,niveis de glifosato,1,nhanes_laboratory.ssglyp_j,1
pressao de pulso,analise de pulso,1,nhanes_examination.bpx_j,1
pressao de pulso,frequencia de pulso,1,nhanes_examination.bpxo_j,1
pressao de pulso,hipertensao,1,nhanes_questionnaire.bpq_j,1
pressao de pulso,historico de hipertensao,1,nhanes_questionnaire.bpq_j,1
pressao de pulso,leituras multiplas de pressao,1,nhanes_examination.bpx_j,1
pressao de pulso,medicao de pressao arterial,2,nhanes_examination.bpx_j; nhanes_examination.bpxo_j,2
pressao de pulso,medicoes em serie temporal,1,nhanes_examination.auxar_j,1
pressao de pulso,medidas repetidas de pressao arterial,1,nhanes_examination.bpxo_j,1
pressao de pulso,pressao arterial,2,nhanes_examination.bpx_j; nhanes_questionnaire.bpq_j,2
pressao de pulso,pressao arterial sistolica e diastolica,1,nhanes_examination.bpxo_j,1
pressao de pulso,pressao de pulso,1,nhanes_examination.bpxo_j,1
pressao de pulso,pulso,1,nhanes_examination.bpx_j,1
pesos amostrais,antropometria,1,nhanes_examination.bmx_j,1
pesos amostrais,indice de massa corporal,1,nhanes_examination.bmx_j,1
pesos amostrais,indice de massa corporal (imc),1,nhanes_examination.bmx_j,1
pesos amostrais,massa gorda e magra,1,nhanes_examination.dxxag_j,1
pesos amostrais,medidas antropometricas,1,nhanes_examination.bmx_j,1
pesos amostrais,peso amostral de pesquisa,1,nhanes_laboratory.ssuvcm_j,1
pesos amostrais,peso corporal,3,nhanes_questionnaire.cbqpfa_j; nhanes_questionnaire.whq_j; nhanes_questionnaire.whqmec_j,3
pesos amostrais,pesos amostrais,2,nhanes_laboratory.ssglyp_j; nhanes_laboratory.sspfas_j,2
pesos amostrais,pesos amostrais de 2 anos,2,nhanes_laboratory.folate_j; nhanes_laboratory.ssfr_j,2
pesos amostrais,pesos de subamostra de laboratorio,1,nhanes_laboratory.ssuvcm_j,1
questionario sobre tabagismo,questionario de atividade fisica,2,nhanes_questionnaire.paq_j; nhanes_questionnaire.paqy_j,2
questionario sobre tabagismo,questionario de funcionamento fisico,1,nhanes_questionnaire.pfq_j,1
questionario sobre tabagismo,questionario de sono,1,nhanes_questionnaire.slq_j,1
questionario sobre tabagismo,questionario dietetico,1,nhanes_questionnaire.cbq_j,1
questionario sobre tabagismo,questionario sobre alcool,1,nhanes_questionnaire.alq_j,1
questionario sobre tabagismo,questionario sobre diabetes,1,nhanes_questionnaire.diq_j,1
questionario sobre tabagismo,questionario sobre eczema,1,nhanes_questionnaire.ecq_j,1
questionario sobre tabagismo,questionario sobre fumo,1,nhanes_questionnaire.smq_j,1
questionario sobre tabagismo,questionario sobre medicamentos,1,nhanes_questionnaire.rxqasa_j,1
questionario sobre tabagismo,questionario sobre tabagismo,3,nhanes_questionnaire.smqfam_j; nhanes_questionnaire.smqrtu_j; nhanes_questionnaire.smqshs_j,3
questionario sobre tabagismo,questionario sobre uso de drogas,1,nhanes_questionnaire.duq_j,1
biomonitoramento de contaminantes,analise de compostos organicos,1,nhanes_laboratory.uvoc_j,1
biomonitoramento de contaminantes,"analise de substancias quimicas (ssppma, ssmmac)",1,nhanes_laboratory.ssuvcm_j,1
biomonitoramento de contaminantes,analise laboratorial de pfas,1,nhanes_laboratory.pfas_j,1
biomonitoramento de contaminantes,biomonitoramento,2,nhanes_laboratory.um_j; nhanes_laboratory.vocwb_j,2
biomonitoramento de contaminantes,biomonitoramento de arsenico,1,nhanes_laboratory.utas_j,1
biomonitoramento de contaminantes,biomonitoramento de contaminantes,1,nhanes_laboratory.uas_j,1
biomonitoramento de contaminantes,biomonitoramento de inseticidas,1,nhanes_laboratory.ssneon_j,1
biomonitoramento de contaminantes,biomonitoramento de pah,1,nhanes_laboratory.pah_j,1
biomonitoramento de contaminantes,biomonitoramento de pfas,1,nhanes_laboratory.pfas_j,1
biomonitoramento de contaminantes,biomonitoramento laboratorial,1,nhanes_laboratory.phthte_j,1
biomonitoramento de contaminantes,biomonitoramento populacional,1,nhanes_laboratory.opd_j,1
biomonitoramento de contaminantes,medicao de compostos organicos,1,nhanes_laboratory.ssuvoc_j,1
analise de dieta,analise de composicao de alimentos,1,nhanes_dietary.dr1iff_j,1
analise de dieta,analise de dieta,1,nhanes_dietary.dr2iff_j,1
analise de dieta,analise de macronutrientes,2,nhanes_dietary.dr1tot_j; nhanes_dietary.dr2tot_j,2
analise de dieta,analise de nutrientes especificos,1,nhanes_dietary.ds2tot_j,1
analise de dieta,analise de vitaminas a e e,1,nhanes_laboratory.vitaec_j,1
analise de dieta,analise de vitaminas e minerais,1,nhanes_dietary.ds1tot_j,1
analise de dieta,autoavaliacao da dieta,1,nhanes_questionnaire.dbq_j,1
analise de dieta,pesquisa dietetica,4,nhanes_dietary.dr1iff_j; nhanes_dietary.dr2tot_j; nhanes_dietary.ds1tot_j; nhanes_dietary.ds2tot_j,4
saude autorrelatada,categorias de dados de saude,1,nhanes_admin.load_catalog,1
saude autorrelatada,dieta e saude,1,nhanes_dietary.dr1tot_j,1
saude autorrelatada,estado geral de saude,1,nhanes_questionnaire.hsq_j,1
saude autorrelatada,historico de saude,1,nhanes_questionnaire.hsq_j,1
saude autorrelatada,historico familiar de doencas,1,nhanes_questionnaire.mcq_j,1
saude autorrelatada,percepcao do estado de saude,1,nhanes_questionnaire.huq_j,1
saude autorrelatada,saude autorreferida,1,nhanes_questionnaire.hsq_j,1
saude autorrelatada,saude autorrelatada,1,nhanes_questionnaire.ecq_j,1
saude autorrelatada,saude mental,2,nhanes_questionnaire.dlq_j; nhanes_questionnaire.dpq_j,2
saude autorrelatada,trabalho e saude,1,nhanes_questionnaire.osq_j,1
biomonitoramento de metabolitos urinarios,analise de metabolitos de pesticidas,1,nhanes_laboratory.ssneon_j,1
biomonitoramento de metabolitos urinarios,biomonitoramento de metabolitos urinarios,1,nhanes_laboratory.pah_j,1
biomonitoramento de metabolitos urinarios,biomonitoramento urinario,3,nhanes_laboratory.ephpp_j; nhanes_laboratory.uphopm_j; nhanes_laboratory.uvoc_j,3
biomonitoramento de metabolitos urinarios,hidrocarbonetos policiclicos aromaticos urinarios,1,nhanes_laboratory.pah_j,1
biomonitoramento de metabolitos urinarios,metabolitos da nicotina,1,nhanes_laboratory.cot_j,1
biomonitoramento de metabolitos urinarios,metabolitos de arsenico,1,nhanes_laboratory.uas_j,1
biomonitoramento de metabolitos urinarios,metabolitos de solventes,1,nhanes_laboratory.uvoc_j,1
biomonitoramento de metabolitos urinarios,metabolitos organofosforados,1,nhanes_laboratory.uphopm_j,1
condicao de moradia,caracteristicas do domicilio,1,nhanes_questionnaire.hoq_j,1
condicao de moradia,cdq,1,nhanes_questionnaire.cdq_j,1
condicao de moradia,condicao de moradia,1,nhanes_questionnaire.hoq_j,1
condicao de moradia,dados de aculturacao,1,nhanes_questionnaire.acq_j,1
condicao de moradia,dados demograficos,1,nhanes_questionnaire.cbqpfc_j,1
condicao de moradia,idade de inicio de limitacao,1,nhanes_questionnaire.pfq_j,1
condicao de moradia,idade de inicio de uso,1,nhanes_questionnaire.duq_j,1
condicao de moradia,ocupacao,1,nhanes_questionnaire.ocq_j,1
condicao de moradia,renda e pobreza familiar,1,nhanes_demographics.demo_j,1
condicao de moradia,tamanho da familia,1,nhanes_questionnaire.hoq_j,1
cobertura de saude,cobertura de saude,1,nhanes_questionnaire.hiq_j,1
cobertura de saude,cobertura de seguro saude,1,nhanes_questionnaire.hiq_j,1
cobertura de saude,mudanca de plano de saude,1,nhanes_questionnaire.hiq_j,1
cobertura de saude,saude geral,1,nhanes_questionnaire.huq_j,1
cobertura de saude,saude ocupacional,1,nhanes_questionnaire.osq_j,1
cobertura de saude,saude reprodutiva,2,nhanes_laboratory.sstst_j; nhanes_questionnaire.kiq_u_j,2
cobertura de saude,saude reprodutiva feminina,1,nhanes_questionnaire.rhq_j,1
cobertura de saude,tipo de plano de saude,1,nhanes_questionnaire.hiq_j,1
cobertura de saude,tipos de plano de saude,1,nhanes_questionnaire.hiq_j,1
metabolitos urinarios,analise de metabolitos urinarios,1,nhanes_laboratory.opd_j,1
metabolitos urinarios,metabolitos da nicotina na urina,1,nhanes_laboratory.ucot_j,1
metabolitos urinarios,metabolitos de cisteina,1,nhanes_laboratory.ssuvoc_j,1
metabolitos urinarios,metabolitos de ftalato na urina,1,nhanes_laboratory.phthte_j,1
metabolitos urinarios,metabolitos de nicotina,1,nhanes_laboratory.ucot_j,1
metabolitos urinarios,metabolitos quimicos urinarios,1,nhanes_laboratory.uphopm_j,1
metabolitos urinarios,metabolitos urinarios,1,nhanes_laboratory.ssuvoc_j,1
metabolitos urinarios,metabolitos urinarios de vocs,1,nhanes_laboratory.uvoc_j,1
metabolitos urinarios,organofosfatos urinarios,1,nhanes_laboratory.opd_j,1
medidas laboratoriais de lipidios,analise hematologica,1,nhanes_laboratory.cbc_j,1
medidas laboratoriais de lipidios,analise laboratorial de hs-crp,1,nhanes_laboratory.hscrp_j,1
medidas laboratoriais de lipidios,analise laboratorial por espectrometria,1,nhanes_laboratory.vid_j,1
medidas laboratoriais de lipidios,biomarcador laboratorial,2,nhanes_laboratory.fertin_j; nhanes_laboratory.ssagp_j,2
medidas laboratoriais de lipidios,exames laboratoriais de lipidios,1,nhanes_laboratory.hdl_j,1
medidas laboratoriais de lipidios,medidas laboratoriais de lipidios,1,nhanes_laboratory.trigly_j,1
medidas laboratoriais de lipidios,"niveis de analitos ihg, bge, bgm",1,nhanes_laboratory.ihgem_j,1
medidas laboratoriais de lipidios,perfil bioquimico do sangue,1,nhanes_laboratory.biopro_j,1
niveis de colesterol,glicose serica,1,nhanes_laboratory.glu_j,1
niveis de colesterol,hemoglobina glicada,2,nhanes_laboratory.ghb_j; nhanes_laboratory.ihgem_j,2
niveis de colesterol,insulina,2,nhanes_laboratory.ihgem_j; nhanes_questionnaire.diq_j,2
niveis de colesterol,niveis de colesterol,1,nhanes_laboratory.tchol_j,1
niveis de colesterol,niveis de colesterol hdl,1,nhanes_laboratory.hdl_j,1
niveis de colesterol,niveis de triglicerideos,1,nhanes_laboratory.trigly_j,1
niveis de colesterol,tratamento de colesterol,1,nhanes_questionnaire.bpq_j,1
analise de urina,analise de urina,1,nhanes_laboratory.fr_j,1
analise de urina,analise de urofluxometria,1,nhanes_laboratory.ucflow_j,1
analise de urina,analise laboratorial de urina,3,nhanes_laboratory.phthte_j; nhanes_laboratory.um_j; nhanes_laboratory.uni_j,3
analise de urina,medicao de parabenos na urina,1,nhanes_laboratory.ephpp_j,1
analise de urina,medicao de ucm na urina,1,nhanes_laboratory.ucm_j,1
analise de urina,tempo de coleta de urina,1,nhanes_laboratory.ucflow_j,1
saude bucal,avaliacao da saude bucal,1,nhanes_examination.ohxden_j,1
saude bucal,frequencia de habitos bucais,1,nhanes_questionnaire.ohq_j,1
saude bucal,percepcao da saude bucal,1,nhanes_questionnaire.ohq_j,1
saude bucal,recomendacoes de saude bucal,1,nhanes_examination.ohxref_j,1
saude bucal,saude bucal,2,nhanes_questionnaire.cbqpfa_j; nhanes_questionnaire.ohq_j,2
saude bucal,saude dentaria,1,nhanes_examination.ohxden_j,1
saude bucal,saude ossea,1,nhanes_examination.dxxfem_j,1
sintomas depressivos,deficiencia de vitamina c,1,nhanes_laboratory.vic_j,1
sintomas depressivos,depressao,2,nhanes_questionnaire.dlq_j; nhanes_questionnaire.dpq_j,2
sintomas depressivos,inflamacao,1,nhanes_laboratory.hscrp_j,1
sintomas depressivos,polifarmacia e duracao do tratamento,1,nhanes_questionnaire.rxq_rx_j,1
sintomas depressivos,sintomas de depressao,1,nhanes_questionnaire.dpq_j,1
sintomas depressivos,sintomas depressivos,1,nhanes_questionnaire.dpq_j,1
sintomas depressivos,sintomas respiratorios,1,nhanes_questionnaire.cdq_j,1
exposicao ao iodo,exposicao a iodo,1,nhanes_laboratory.uio_j,1
exposicao ao iodo,exposicao a ruido,1,nhanes_questionnaire.auq_j,1
exposicao ao iodo,exposicao ambiental,3,nhanes_laboratory.ssuvoc_j; nhanes_laboratory.uhg_j; nhanes_laboratory.vocwb_j,3
exposicao ao iodo,exposicao ao iodo,1,nhanes_laboratory.uni_j,1
exposicao ao iodo,exposicao ao iodo na populacao,1,nhanes_laboratory.uni_j,1
exposicao ao iodo,fatores de exposicao ambiental,1,nhanes_questionnaire.vtq_j,1
niveis de anticorpos igg e igm,hiv anticorpos,1,nhanes_laboratory.hiv_j,1
niveis de anticorpos igg e igm,hiv sorotipagem,1,nhanes_laboratory.hiv_j,1
niveis de anticorpos igg e igm,imunoglobulinas igg e igm,1,nhanes_laboratory.cmv_j,1
niveis de anticorpos igg e igm,niveis de anticorpos igg e igm,1,nhanes_laboratory.cmv_j,1
niveis de anticorpos igg e igm,prevalencia de anticorpos,1,nhanes_laboratory.cmv_j,1
niveis de anticorpos igg e igm,sorologia cmv,1,nhanes_laboratory.cmv_j,1
niveis de anticorpos igg e igm,testes de hiv,1,nhanes_laboratory.hiv_j,1
niveis de anticorpos igg e igm,testes para citomegalovirus (cmv),1,nhanes_laboratory.cmv_j,1
status de pobreza familiar,altura,1,nhanes_questionnaire.whq_j,1
status de pobreza familiar,ciclo 2017-2018,1,nhanes_admin.load_catalog,1
status de pobreza familiar,indice de pobreza,1,nhanes_questionnaire.inq_j,1
status de pobreza familiar,mercurio total,1,nhanes_laboratory.pbcd_j,1
status de pobreza familiar,perfil de pfas,1,nhanes_laboratory.sspfas_j,1
status de pobreza familiar,status de pobreza familiar,1,nhanes_questionnaire.inq_j,1
status de pobreza familiar,status socioeconomico,1,nhanes_demographics.demo_j,1
analise de biomarcadores sericos,analise de biomarcadores sericos,1,nhanes_laboratory.ssagp_j,1
analise de biomarcadores sericos,eletrolitos e enzimas sericas,1,nhanes_laboratory.biopro_j,1
analise de biomarcadores sericos,indices de globulos vermelhos e brancos,1,nhanes_laboratory.cbc_j,1
analise de biomarcadores sericos,marcadores bioquimicos,1,nhanes_laboratory.sstst_j,1
analise de biomarcadores sericos,marcadores de alergia,1,nhanes_laboratory.ssuvcm_j,1
analise de biomarcadores sericos,marcadores de inflamacao,1,nhanes_laboratory.hscrp_j,1
analise de biomarcadores sericos,medicoes de esteroides sericos,1,nhanes_laboratory.sstst_j,1
condicao de dentes,carie dentaria,1,nhanes_examination.ohxden_j,1
condicao de dentes,caries e restauracoes dentarias,1,nhanes_examination.ohxden_j,1
condicao de dentes,condicao de dentes,1,nhanes_examination.ohxref_j,1
condicao de dentes,condicao dentaria por dente,1,nhanes_examination.ohxden_j,1
condicao de dentes,motivos de encaminhamento odontologico,1,nhanes_examination.ohxref_j,1
condicao de dentes,perda dentaria,1,nhanes_questionnaire.ohq_j,1
condicao de dentes,uso de protese dentaria,1,nhanes_questionnaire.ohq_j,1
exame dentario,coluna vertebral,1,nhanes_examination.dxxspn_j,1
exame dentario,exame de visao,1,nhanes_examination.lux_j,1
exame dentario,exame dentario,2,nhanes_examination.ohxden_j; nhanes_examination.ohxref_j,2
exame dentario,medo de exame,1,nhanes_examination.auxwbr_j,1
exame dentario,status de exame oral,1,nhanes_examination.ohxref_j,1
exame dentario,status do exame odontologico,1,nhanes_examination.ohxref_j,1
concentracoes de quimicos,compostos organicos volateis,3,nhanes_laboratory.ssuvoc_j; nhanes_laboratory.vocwb_j,2
concentracoes de quimicos,concentracao de substancias pfas,1,nhanes_laboratory.pfas_j,1
concentracoes de quimicos,concentracoes de quimicos,1,nhanes_laboratory.fr_j,1
concentracoes de quimicos,contaminantes ambientais,1,nhanes_laboratory.ephpp_j,1
concentracoes de quimicos,especiacao de arsenico,1,nhanes_laboratory.uas_j,1
consumo de alcool,consumo de alcool,1,nhanes_questionnaire.alq_j,1
consumo de alcool,consumo de cafeina,1,nhanes_laboratory.fastqx_j,1
consumo de alcool,frequencia de consumo de bebidas,1,nhanes_questionnaire.alq_j,1
consumo de alcool,frequencia de uso de substancias,1,nhanes_questionnaire.duq_j,1
consumo de alcool,padroes de consumo de alcool,1,nhanes_questionnaire.alq_j,1
consumo de alcool,quantidade de bebidas,1,nhanes_questionnaire.alq_j,1
consumo de alcool,tempo de uso de medicamentos,1,nhanes_questionnaire.rxq_rx_j,1
analise de ferritina serica,analise de ferritina serica,1,nhanes_laboratory.fertin_j,1
analise de ferritina serica,analise de oligoelementos,1,nhanes_laboratory.pbcd_j,1
analise de ferritina serica,analise laboratorial de folato,1,nhanes_laboratory.folate_j,1
analise de ferritina serica,micronutrientes laboratoriais,1,nhanes_laboratory.vitaec_j,1
analise de ferritina serica,resultados laboratoriais de ferritina,1,nhanes_laboratory.fertin_j,1
analise de ferritina serica,resultados laboratoriais de transferrina,1,nhanes_laboratory.tfr_j,1
identificacao de respondentes,catalogo de dados de pesquisa,1,nhanes_admin.load_catalog,1
identificacao de respondentes,fatores de ponderacao amostral,1,nhanes_laboratory.ins_j,1
identificacao de respondentes,idade na entrevista,1,nhanes_questionnaire.ecq_j,1
identificacao de respondentes,identificacao de respondentes,1,nhanes_questionnaire.puqmec_j,1
identificacao de respondentes,metodologia da pesquisa,1,nhanes_demographics.demo_j,1
identificacao de respondentes,numero de quartos,1,nhanes_questionnaire.hoq_j,1
niveis de creatinina no sangue,dosagem de creatinina,1,nhanes_laboratory.crco_j,1
niveis de creatinina no sangue,historico de doencas renais,1,nhanes_questionnaire.kiq_u_j,1
niveis de creatinina no sangue,historico de saude renal,1,nhanes_questionnaire.kiq_u_j,1
niveis de creatinina no sangue,niveis de creatinina no sangue,1,nhanes_laboratory.crco_j,1
niveis de creatinina no sangue,niveis de hidroxicotinina serica,1,nhanes_laboratory.cot_j,1
niveis de creatinina no sangue,niveis de metais pesados no sangue,1,nhanes_laboratory.pbcd_j,1
dados de varredura dxa,amostragem populacional,1,nhanes_laboratory.utas_j,1
dados de varredura dxa,cidadania e imigracao,1,nhanes_demographics.demo_j,1
dados de varredura dxa,dados de varredura dxa,1,nhanes_examination.auxwbr_j,1
dados de varredura dxa,estoque de ferro,1,nhanes_laboratory.fertin_j,1
dados de varredura dxa,metadados de arquivos de dados,1,nhanes_admin.load_catalog,1
percepcao de peso corporal,circunferencias corporais,1,nhanes_examination.bmx_j,1
percepcao de peso corporal,percepcao de peso,2,nhanes_questionnaire.whq_j; nhanes_questionnaire.whqmec_j,2
percepcao de peso corporal,percepcao de peso corporal,1,nhanes_questionnaire.whqmec_j,1
percepcao de peso corporal,tentativas de emagrecimento,1,nhanes_questionnaire.whqmec_j,1
vacinacao,cobertura vacinal,1,nhanes_questionnaire.imq_j,1
vacinacao,historico de vacinacao,1,nhanes_questionnaire.imq_j,1
vacinacao,imunizacao,1,nhanes_questionnaire.imq_j,1
vacinacao,prevalencia de hiv,1,nhanes_laboratory.hiv_j,1
vacinacao,vacinacao,1,nhanes_questionnaire.imq_j,1
niveis de cotinina urinaria,dosagem de cotinina,1,nhanes_laboratory.crco_j,1
niveis de cotinina urinaria,niveis de bisfenol na urina,1,nhanes_laboratory.ephpp_j,1
niveis de cotinina urinaria,niveis de cotinina serica,1,nhanes_laboratory.cot_j,1
niveis de cotinina urinaria,niveis de cotinina urinaria,1,nhanes_laboratory.ucot_j,1
niveis de cotinina urinaria,niveis sericos de cotinina,1,nhanes_laboratory.ssneon_j,1
hemograma completo,eritrograma,1,nhanes_laboratory.cbc_j,1
hemograma completo,hemograma completo,2,nhanes_laboratory.cbc_j,1
hemograma completo,leucograma,1,nhanes_laboratory.cbc_j,1
hemograma completo,niveis sericos de peptideo c,1,nhanes_laboratory.ssfr_j,1
historico de peso,historico de peso,2,nhanes_questionnaire.ecq_j; nhanes_questionnaire.whq_j,2
historico de peso,historico de peso corporal,1,nhanes_questionnaire.whq_j,1
historico de peso,historico gestacional,1,nhanes_questionnaire.rhq_j,1
historico de peso,historico menstrual,1,nhanes_questionnaire.rhq_j,1
questionario ocupacional,questionario de audiometria,1,nhanes_questionnaire.auq_j,1
questionario ocupacional,questionario de deficiencia,1,nhanes_questionnaire.deq_j,1
questionario ocupacional,questionario de uso de pesticidas,1,nhanes_questionnaire.puqmec_j,1
questionario ocupacional,questionario dlq,1,nhanes_questionnaire.dlq_j,1
questionario ocupacional,questionario ocupacional,1,nhanes_questionnaire.ocq_j,1
seguranca alimentar,aleitamento materno,1,nhanes_questionnaire.dbq_j,1
seguranca alimentar,distribuicao de iodo na populacao,1,nhanes_laboratory.uni_j,1
seguranca alimentar,seguranca alimentar,2,nhanes_questionnaire.fsq_j; nhanes_questionnaire.inq_j,2
dados de exame fisico,dados de exame fisico,1,nhanes_examination.auxar_j,1
dados de exame fisico,idade de diagnostico,2,nhanes_questionnaire.mcq_j,1
dados de exame fisico,protocolo de exame fisico,1,nhanes_examination.bpxo_j,1
prevalencia de anticorpos hbs,hiv soroprevalencia,1,nhanes_laboratory.hiv_j,1
prevalencia de anticorpos hbs,prevalencia de anticorpos hav,1,nhanes_laboratory.hepa_j,1
prevalencia de anticorpos hbs,prevalencia de anticorpos hbs,1,nhanes_laboratory.hepb_s_j,1
prevalencia de anticorpos hbs,vacinacao contra hepatite,1,nhanes_questionnaire.imq_j,1
triagem gestacional,analise de medicoes rfx,1,nhanes_examination.auxar_j,1
triagem gestacional,hormonios sexuais,1,nhanes_laboratory.sstst_j,1
triagem gestacional,triagem gestacional,1,nhanes_laboratory.ucpreg_j,1
dieta recordatoria,dieta e amamentacao,1,nhanes_questionnaire.dbq_j,1
dieta recordatoria,dieta recordatoria,1,nhanes_dietary.dr2iff_j,1
dieta recordatoria,status nutricional de iodo,1,nhanes_laboratory.uio_j,1
respostas de pesquisa de saude,questionario de imunizacao,1,nhanes_questionnaire.imq_j,1
respostas de pesquisa de saude,respostas de pesquisa de saude,2,nhanes_questionnaire.cdq_j; nhanes_questionnaire.smqshs_j,2
saude hepatica,analise da funcao hepatica,1,nhanes_laboratory.biopro_j,1
saude hepatica,saude hepatica,1,nhanes_questionnaire.heq_j,1
marcadores de funcao hepatica e renal,analise da funcao renal,1,nhanes_laboratory.biopro_j,1
marcadores de funcao hepatica e renal,marcadores de funcao hepatica e renal,1,nhanes_laboratory.biopro_j,1
inseguranca alimentar domiciliar,analise de consumo,1,nhanes_questionnaire.cbq_j,1
inseguranca alimentar domiciliar,inseguranca alimentar domiciliar,1,nhanes_questionnaire.fsq_j,1
analise laboratorial de iodo,analise laboratorial de iodo,1,nhanes_laboratory.uio_j,1
analise laboratorial de iodo,exames laboratoriais de metais,1,nhanes_laboratory.pbcd_j,1
niveis sericos de etoxietanol,dosagem de medicamentos,1,nhanes_questionnaire.rxqasa_j,1
niveis sericos de etoxietanol,niveis sericos de etoxietanol,1,nhanes_laboratory.ethox_j,1
exposicao a ucm,exposicao a ucm,1,nhanes_laboratory.ucm_j,1
exposicao a ucm,medicao de exposicao a luz,1,nhanes_examination.lux_j,1
status do exame de atividade,historico de gravidez,1,nhanes_questionnaire.rhq_j,1
status do exame de atividade,status do exame de atividade,1,nhanes_examination.lux_j,1
perfil sociodemografico,perfil demografico,1,nhanes_demographics.demo_j,1
perfil sociodemografico,perfil sociodemografico,1,nhanes_demographics.demo_j,1
questionario de historico de peso,questionario de historico de peso,1,nhanes_questionnaire.whqmec_j,1
questionario de historico de peso,questionario de peso e altura,1,nhanes_questionnaire.whq_j,1
biomarcadores de exposicao quimica,biomarcadores de exposicao quimica,1,nhanes_laboratory.ssuvoc_j,1
chumbo sanguineo,chumbo sanguineo,1,nhanes_laboratory.pbcd_j,1
diagnostico laboratorial de hiv,diagnostico laboratorial de hiv,1,nhanes_laboratory.hiv_j,1
dificuldades funcionais,dificuldades funcionais,1,nhanes_questionnaire.pfq_j,1
exposicao a hepatite,exposicao a hepatite,1,nhanes_questionnaire.heq_j,1
idade de inicio do uso,idade de inicio do uso,1,nhanes_questionnaire.duq_j,1
idade em eventos reprodutivos,idade em eventos reprodutivos,1,nhanes_questionnaire.rhq_j,1
medicao de alfa-1-glicoproteina acida,medicao de alfa-1-glicoproteina acida,1,nhanes_laboratory.ssagp_j,1
medicao de pfas no soro,medicao de pfas no soro,1,nhanes_laboratory.sspfas_j,1
questionario de saude bucal,questionario de saude bucal,1,nhanes_questionnaire.ohq_j,1
resultados de teste de gravidez,resultados de teste de gravidez,1,nhanes_laboratory.ucpreg_j,1
